Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
2700,0.04229834460342313,0.3696136962770225,0.1359826107607802,0.299221848353503,0.1,0.001251963840618937,9.881567757869503,0.007949663721726079,0.1171802783031536,0.0002523816700199295,9.894602600761512,0.1053973992385056,8.572952956009877e-05,223.6654615403685,1.338012712203092,2.646887647723059,0.1023330199044026,0.897581250569423,55.94958304883791,1.2,0.2842647890166208,13.97790070124734,0.2842647890166208,0.2842647890166208,0.03961697234901732,17.46999385061111
2710,0.04224197690607882,0.3696024237602181,0.1359891119807102,0.2992361395281269,0.1,0.00125028505930388,9.881673082744561,0.007949664980268492,0.1170766322094023,0.0002521590217125439,9.894602584195182,0.1053974158048372,8.561694930950023e-05,223.9661410388861,1.336839330486671,2.648122037666751,0.1022901593896942,0.8976242236643768,56.02501799485951,1.2,0.2842784442034562,13.99682507509769,0.2842784442034562,0.2842784442034562,0.03961887602620322,17.49366578363044
2720,0.04218620959419811,0.3695912589248764,0.1359955521124127,0.2992502966222247,0.1,0.001248626946356531,9.881777552597288,0.007949666221044382,0.1169738204695621,0.0002519382030641087,9.894602567805874,0.1053974321941453,8.550540711977588e-05,224.2647419566097,1.335676059201753,2.64934588291589,0.1022477007957853,0.8976667938004649,56.09993147102541,1.2,0.2842919704071757,14.01561863142832,0.2842919704071756,0.2842919704071757,0.03962076171569567,17.51717408174705
2730,0.04213107730635939,0.3695801999419607,0.1360019316046595,0.2992643199672325,0.1,0.001246992179586974,9.881880975176667,0.0079496674329835,0.1168720326569297,0.0002517194480066027,9.894602551793517,0.1053974482065025,8.539493527939502e-05,224.5612784877916,1.334522699606692,2.650559192184405,0.1022056439013014,0.8977089611668068,56.17432701121422,1.2,0.2843053696256712,14.03428225406553,0.2843053696256712,0.2843053696256712,0.03962262970473485,17.54051985033283
2740,0.04207661434342973,0.3695692454889723,0.1360082514906317,0.2992782119996384,0.1,0.001245383537939843,9.881983385326581,0.007949668613097066,0.1167712311486514,0.0002515026904106906,9.894602536162317,0.1053974638377031,8.528550531613862e-05,224.8557652416677,1.333379108354268,2.651762139021112,0.1021639812190369,0.8977507332790747,56.24820828783809,1.2,0.284318643652635,14.0528168653174,0.284318643652635,0.284318643652635,0.03962448024010377,17.5637042432288
2750,0.04202253967517074,0.3695583947380219,0.1360145118505047,0.2992919732641963,0.1,0.001243780486061152,9.882085008823793,0.007949669795740832,0.1166712107032332,0.0002512877120539933,9.894602520569512,0.1053974794305088,8.517708127471366e-05,225.1482159699372,1.332245542954917,2.652954669193843,0.1021227105686423,0.8977921123535327,56.32157875498333,1.2,0.2843317927485718,14.07122332932356,0.2843317927485718,0.2843317927485718,0.03962631335991715,17.58672834058884
2760,0.04196882097141539,0.3695476463186563,0.136020713339686,0.2993056051627671,0.1,0.001242180838471147,9.882185852491755,0.007949670983394087,0.1165719666827001,0.0002510745050330721,9.894602505004853,0.1053974949951679,8.506965140738641e-05,225.4386449753164,1.331121928202824,2.654136858379418,0.1020818277752939,0.8978331025767508,56.39444199711606,1.2,0.2843448184442375,14.0895025444869,0.2843448184442375,0.2843448184442375,0.03962812927898839,17.60959326605526
2770,0.0419154815576756,0.3695369989461835,0.1360268566709935,0.2993191092401898,0.1,0.001240586644146204,9.882285889098558,0.007949672172987098,0.1164735242699957,0.0002508630896694689,9.894602489497171,0.1053975105028501,8.49632110405161e-05,225.7270663887405,1.330008121460478,2.655308819412215,0.1020413282390393,0.8978737085533565,56.46680156011482,1.2,0.2843577222553044,14.10765540043263,0.2843577222553044,0.2843577222553044,0.03962992820874812,17.63230013242532
2780,0.0418628675807439,0.3695264518776769,0.1360329428749876,0.2993324878601756,0.1,0.001239024540688738,9.882384897076932,0.007949673329602966,0.1163760783948973,0.0002506536459680297,9.894602474294407,0.1053975257056146,8.485779688697601e-05,226.013493281623,1.328903590467385,2.656470882382525,0.1020012048985762,0.8979139373079555,56.53866075154016,1.2,0.2843705055459146,14.12568273235432,0.2843705055459146,0.2843705055459146,0.03963171033182281,17.6548499851893
2790,0.04181089705784074,0.3695160037914689,0.136038972512726,0.2993457422674977,0.1,0.001237488642308526,9.8824829226698,0.007949674461629733,0.1162795887002515,0.0002504461294498749,9.894602459330081,0.1053975406699418,8.475339188992631e-05,226.2979399314705,1.327808324425105,2.657623094707461,0.1019614539711806,0.8979537926403213,56.61002314930141,1.2,0.284383169679243,14.1435854365401,0.284383169679243,0.284383169679243,0.03963347584008358,17.6772439452203
2800,0.04175948640245254,0.3695056537976179,0.1360449459468941,0.2993588731487936,0.1,0.001235972771433327,9.882579984624206,0.007949675575821821,0.1161840426166051,0.0002502405320143059,9.894602444573485,0.1053975554265366,8.465000034731675e-05,226.5804199311283,1.326722310079616,2.65876548026383,0.1019220735018648,0.8979932765011541,56.68089215261399,1.2,0.2843957156582096,14.16136436471647,0.2843957156582095,0.2843957156582096,0.03963522487542211,17.69948307789652
2810,0.04170848022421934,0.3694954011387111,0.1360508633573972,0.2993718807099214,0.1,0.001234465205893456,9.882676131522906,0.007949676685246286,0.1160894032833895,0.000250036827605566,9.89460242996074,0.1053975700392828,8.454762894545136e-05,226.8609467110466,1.325645619301053,2.659898003623912,0.1018830630461473,0.8980323893282657,56.75127111094405,1.2,0.2844081442949471,14.17902035515582,0.284408144294947,0.2844081442949471,0.03963695755481586,17.72156843172474
2820,0.04165791899556039,0.3694852446958303,0.136056725422718,0.2993847664681846,0.1,0.001232969347782332,9.88277133056436,0.007949677785750906,0.1159957001000704,0.0002498350391447681,9.894602415518463,0.1053975844815594,8.44462778558063e-05,227.1395341446489,1.324578091762318,2.661020791127783,0.1018444180392671,0.8980711356862465,56.82116350946113,1.2,0.2844204569220078,14.19655428283004,0.2844204569220078,0.2844204569220078,0.03963867406320199,17.74350110123271
2830,0.0416077854955026,0.3694751833634132,0.136062533165944,0.2993975329553027,0.1,0.001231483902871321,9.88286576472507,0.007949678883807083,0.1159027513842991,0.0002496349244713228,9.894602401115639,0.1053975988843826,8.434587298895828e-05,227.4161950637719,1.323519729380159,2.662134014882038,0.1018061305808614,0.8981095235495171,56.89057258474772,1.2,0.2844326551462495,14.21396696069428,0.2844326551462495,0.2844326551462495,0.03964037461999478,17.76528210330043
2840,0.04155805129672303,0.3694652161244712,0.1360682872233634,0.2994101816068558,0.1,0.001230006887508204,9.882959481814058,0.007949679982824441,0.1158105113106923,0.0002494364213469737,9.894602386711556,0.1053976132884655,8.424639616247963e-05,227.6909429390917,1.322470478942657,2.663237769637879,0.1017681963226761,0.8981475572845105,56.95950171769928,1.2,0.2844447402330386,14.23125923693287,0.2844447402330386,0.2844447402330386,0.03964205940099372,17.78691249889695
2850,0.0415087109332034,0.3694553418996695,0.1360739882269006,0.2994227137998436,0.1,0.001228538229938102,9.883052491011206,0.007949681082549804,0.1157189707711349,0.0002492395101301369,9.894602372308968,0.1053976276910521,8.41478374053771e-05,227.9637911746954,1.321430243285163,2.664332157573029,0.1017306111499467,0.8981852410159651,57.02795427098167,1.2,0.2844567135090101,14.24843195524329,0.2844567135090101,0.2844567135090101,0.03964372859110782,17.80839334341927
2860,0.04145993618043568,0.3694455590855384,0.1360796370615868,0.2994351312884538,0.1,0.001227092436915697,9.883144616886815,0.007949682158032273,0.115628290688627,0.0002490443519847011,9.894602358163944,0.1053976418360767,8.405020595103564e-05,228.2347522135451,1.320398642435618,2.665417392560433,0.1016933700469071,0.8982225797504487,57.09593336668865,1.2,0.2844685770035083,14.26548590032542,0.2844685770035084,0.2844685770035083,0.03964538247444675,17.82972561874707
