Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
100,2.859598050222218,0.8824374942608471,0.01571673201400322,0.008125836155662744,0.9,1.819252469957221,8.010884092882005,0.06217143788103208,0.1698634371598665,0.004617078178136158,9.237896773607019,0.7621032263929757,0.01354879464303357,0.1843894695441078,4.796607368061199,0.004408805593144278,0.975496688992383,0.01095451636461464,0.04961879112523495,0,0.03029498663466025,0.01143259429599128,0.03029498663466025,0.03029498663466025,0.004198377003830403,0.01405822904274227
110,2.84013624941761,0.8606003197448155,0.01834401855257473,0.009423326503713454,0.9,1.593641039942966,8.218169626574207,0.06415821849516581,0.1881893334827791,0.004919570491109746,9.213996522932133,0.786003477067865,0.01460534161164424,0.2139099310603243,4.773045378822789,0.005442227907400617,0.9715965107041332,0.01379814768425574,0.05802778949161366,0,0.03560305591716262,0.0134564566216034,0.03560305591716262,0.03560305591716262,0.004936429033942644,0.01656771225236814
120,2.816858639922946,0.8380765554235173,0.02113072935962564,0.01079151370905174,0.9,1.40878266016419,8.386074675818856,0.06579361436406281,0.2051426640164065,0.005190313353703411,9.194431720907733,0.805568279092265,0.01554721613025765,0.2451460171990884,4.750582067675854,0.006570544295496041,0.9674855893415183,0.01696719452825548,0.06699379757480974,0,0.04126300708314179,0.0156285645158815,0.04126300708314179,0.04126300708314179,0.005723690961208562,0.01926438057497752
130,2.790847682995799,0.8151316874110404,0.02404918403632885,0.01221521011765806,0.9,1.256644095156003,8.52278840556446,0.06714406078007941,0.2205674992789642,0.005430402044048528,9.178357572418767,0.8216424275812322,0.01637666460646399,0.2777568907167853,4.729435522280104,0.007776364745117826,0.96320978834823,0.02041354704533414,0.07642796733232729,0,0.04722702474481091,0.01792872726632089,0.0472270247448109,0.04722702474481091,0.006553593259020194,0.02212361896042759
140,2.762912949405528,0.792075695254114,0.02706591347788834,0.0136775864920727,0.9,1.130702294423402,8.634891911307895,0.06826450459858635,0.234405794268185,0.005641537880019928,9.165084481496054,0.8349155185039451,0.01709821915740826,0.3114130813750678,4.709730373373731,0.009041928449018593,0.9588196339709502,0.02408214687166899,0.08623227603356064,0,0.05343107266810206,0.02033354748861764,0.05343107266810206,0.05343107266810206,0.00741726793642043,0.02511658335721178
150,2.733692748008151,0.7692351171426518,0.03014597583177394,0.01516204496625544,0.9,1.025706460379614,8.727604651332573,0.06919977733633409,0.2466888882870195,0.005825992860796264,9.154055136822677,0.8459448631773188,0.01771853929756437,0.3458253445829792,4.691498948756354,0.01035098056628073,0.9543648104704752,0.02791665023198948,0.0963132555009201,0,0.05980370491739416,0.02281915893909697,0.05980370491739417,0.05980370491739416,0.008304774000660327,0.02821348865513919
160,2.703703623923583,0.7469179566664506,0.03325692958762769,0.01665405834127267,0.9,0.9374614596041988,8.805034624503209,0.06998619338927539,0.2575039158916507,0.005986340374092632,9.144821386480663,0.855178613519332,0.01824599669417646,0.3807552377813986,4.674708505116718,0.01168988515249589,0.9498886465349271,0.03186535677092295,0.1065858675526688,0,0.06627451421035661,0.02536316728924159,0.06627451421035663,0.06627451421035661,0.009206276080047102,0.03138617401303185
170,2.673362273034843,0.7253829642448353,0.03637146138725707,0.01814194988994705,0.9,0.8626395738014966,8.870384129968761,0.07065285264681244,0.266976296228957,0.006125299178208084,9.137026230424794,0.8629737695752004,0.01868997137851609,0.416021319164372,4.659276733827886,0.01304756115621022,0.9454258903911393,0.03588413823036669,0.1169803222420839,0,0.07278120736555085,0.02794632484986451,0.07278120736555085,0.07278120736555085,0.01011304488888126,0.03461019110062596
180,2.642995463856039,0.7048207509236591,0.03946860461946671,0.01961736473457727,0.9,0.7985954389968333,8.926157962686743,0.07122300133327897,0.2752465983166112,0.006245544587988288,9.13038686612045,0.8696131338795452,0.01906025031206153,0.4514766193383695,4.645092812523782,0.01441632681977925,0.9410012822481417,0.0399384674398229,0.1274433019190387,0,0.07927333314993738,0.03055345574441167,0.07927333314993738,0.07927333314993738,0.01101798814995578,0.03786607539887794
190,2.612848655799708,0.6853484607857572,0.04253376355260779,0.02107495212768022,0.9,0.7432553027551431,8.974285918949141,0.07171495597772824,0.2824587782959551,0.006349619681362649,9.124681180875641,0.8753188191243548,0.01936647452134195,0.487031928970557,4.632027701700059,0.01579427679346914,0.9366303764713729,0.04400314900733624,0.1379403787905172,0,0.08571382126025162,0.03317357265948754,0.08571382126025162,0.08571382126025162,0.01191587878699319,0.0411395495730137
200,2.583097702601591,0.6670152524715425,0.04555822603108342,0.0225110842401104,0.9,0.6950784507126673,9.01614795501022,0.07214286015145673,0.2887735942794423,0.006439982243911527,9.119732840823744,0.8802671591762468,0.01961761341418742,0.5227366422415672,4.619935905142158,0.01717466009957384,0.9323241417650793,0.04805824482075825,0.1484484504210356,0,0.09207877643494156,0.03579872886417707,0.09207877643494156,0.09207877643494156,0.01280333188314315,0.04442029673822402
210,2.553851354023055,0.6498160123574064,0.04853837593531445,0.02392595959454298,0.9,0.6526944632705055,9.05300434403974,0.07251861822510142,0.294301192692595,0.006518546998592383,9.115403668960804,0.8845963310391909,0.01982195551491239,0.5584912692925649,4.608705061674566,0.01855695678087272,0.9280817581466169,0.05209628633849502,0.1589571126282192,0,0.09835456324210141,0.03842579182199302,0.09835456324210141,0.09835456324210141,0.01367839223989861,0.04770388949305558
220,2.525173536082117,0.6337042948308613,0.0514739392017519,0.02531965975125746,0.9,0.6151161597340021,9.085718038913852,0.07285120202444358,0.299165801355851,0.006587166797042768,9.11158364739433,0.8884163526056633,0.01998664402082921,0.5943392149297365,4.598210055041033,0.01993977519655279,0.9239027983902712,0.05611055758891387,0.1694644818060899,0,0.1045377985141024,0.04105267300866601,0.1045377985141024,0.1045377985141024,0.01454056082574002,0.05098748339959815
230,2.497087105732819,0.6186090491165706,0.05436703671348383,0.02669403706831276,0.9,0.5815447345053349,9.114995723469624,0.07314783823172934,0.3034595420270567,0.006647350519914511,9.108186327000574,0.8918136729994188,0.02011801125696628,0.6303153131527618,4.588345077633563,0.02132937967733202,0.9197813498575987,0.06010063888544815,0.1799777988120419,0,0.1106298947993126,0.04368025090798634,0.1106298947993126,0.1106298947993126,0.01539000678988031,0.05427185327999015
240,2.469587402744956,0.6044456173436054,0.05722225340620356,0.02805128300633234,0.9,0.5513324263233277,9.141397766604904,0.07341438590519228,0.3072698070719587,0.006700387085582455,9.10514146698544,0.8948585330145518,0.0202212215479901,0.6664649610021033,4.579016293424504,0.02272459040941904,0.915711077991114,0.06406770046090689,0.1905062356209243,0,0.1166383275429702,0.04631036648117377,0.1166383275429702,0.1166383275429702,0.01622775127012094,0.05755916607773494
250,2.442649337487103,0.5911245298961557,0.06004454192487548,0.0293940332513315,0.9,0.5239596852522082,9.16536658184398,0.0736555206070203,0.3106737329014449,0.006747384666081174,9.102393437721279,0.8976065622787154,0.02030066826480625,0.7028463881810931,4.570138294917427,0.02412478501383381,0.9116841974980868,0.06801513423710366,0.2010650159543155,0,0.1225726733640822,0.04894621999073434,0.1225726733640822,0.1225726733640822,0.01705512202187667,0.06085325493553662
260,2.416234121524963,0.578558367204938,0.06283978535638442,0.03072551772206733,0.9,0.4989963507304951,9.187285452014434,0.07387510599267424,0.3137181972526428,0.006789115676314811,9.099896880475386,0.9001031195246112,0.0203599607107217,0.7395107136537877,4.561650491785697,0.02553301502502907,0.9076908197390184,0.07194921955025865,0.2116707606201539,0,0.1284443224173669,0.05159175701963913,0.1284443224173669,0.1284443224173669,0.01787369836900756,0.06415896012795916
270,2.390294426399792,0.5666646114071519,0.06561398807895162,0.03204822057851001,0.9,0.4761074657921289,9.20742959780368,0.07407617831548924,0.3164629364012607,0.006826434356404711,9.097615348127732,0.9023846518722652,0.02040206032669154,0.776533905274733,4.553480343226577,0.02695368366372842,0.9037233976472266,0.07587454202608125,0.2223435136341711,0,0.1342657800565949,0.05425157942476089,0.1342657800565949,0.1342657800565949,0.0186852215999594,0.06748194726184353
280,2.364778340985188,0.5553683653239171,0.06837317036934717,0.03336522117363117,0.9,0.4550068586715962,9.226044168662504,0.07426130888678548,0.3189489726615574,0.006859944693151262,9.095518748554753,0.9044812514452442,0.02042943650770977,0.8139824695800443,4.545575642655748,0.02838825922139045,0.8997728192308243,0.07979774426146552,0.2331031069111912,0,0.1400495365093445,0.05693061432638762,0.1400495365093445,0.1400495365093445,0.01949143214728603,0.07082833934204545
290,2.339633001634809,0.5446019508664429,0.07112340277316778,0.0346794010683435,0.9,0.4354580335043097,9.243331341949856,0.07443262973387842,0.3212106245405206,0.006890156239678185,9.093581962145073,0.9064180378549223,0.02044410822563375,0.8519279348991433,4.537890177043973,0.02983946740026056,0.89583042522322,0.08372546655114627,0.2439701676027221,0,0.1458082597147454,0.05963394607930525,0.1458082597147454,0.1458082597147454,0.02029409520690433,0.07420446584746616
300,2.314805669515744,0.5343050922005353,0.07387068545941908,0.03599358106373461,0.9,0.4172683870865592,9.259454904125795,0.07459189425007001,0.3232767087827994,0.006917493496972888,9.091784228370683,0.9082157716293132,0.020447712430105,0.8904508801568772,4.530383241026422,0.03131030226280448,0.891887745567811,0.0876645420020854,0.2549668504954382,0,0.1515545450882941,0.06236691332423634,0.1515545450882941,0.1515545450882941,0.02109496649634664,0.07761696809437685
310,2.290244864485943,0.5244246282137409,0.0766207946008985,0.03731045262074036,0.9,0.4002682552183797,9.2745605602551,0.07474060173982333,0.3251711845222444,0.006942307242321418,9.090108198295214,0.9098918017047821,0.0204415515807899,0.9296235658900656,4.523019817949667,0.03280342211217954,0.8879367318252923,0.0916217165939207,0.266115231032139,0,0.1573007020475066,0.0651350319797116,0.1573007020475066,0.1573007020475066,0.021895763682112,0.08107271966858914
320,2.265901231037653,0.5149140991828757,0.079379244181231,0.03863260013567083,0.9,0.3843223908282462,9.288763675982617,0.07487997916136828,0.3269139331853992,0.006964887222999132,9.088539434092862,0.9114605659071326,0.02042666673207423,0.9695272501005398,4.515769043585057,0.03432177426220865,0.883969638254605,0.09560369501332493,0.2774378721857241,0,0.1630585431236853,0.0679439075846697,0.1630585431236853,0.1630585431236853,0.02269813572511785,0.08457871774056623
330,2.241728314963098,0.5057331357497254,0.08215130434488338,0.039962500475154,0.9,0.3693165123691169,9.302161914792388,0.07501105683300047,0.3285215728353205,0.006985474203179613,9.08706586149937,0.9129341385006249,0.02040389398783096,1.010244028867598,4.508603637107278,0.03586835415547796,0.8799790383002504,0.09961706771192372,0.2889577186358551,0,0.1688393237992907,0.07079921530480573,0.1688393237992907,0.1688393237992907,0.02350365350354009,0.08814204740918298
340,2.217682636031921,0.4968462338908264,0.08494203595365175,0.04130251112184041,0.9,0.355146741875501,9.314844829029571,0.07513474654254235,0.3300084290919763,0.007004274402248739,9.085677003829387,0.9143229961706103,0.02037392101798869,1.05185189662196,4.501499217274262,0.03744596195107756,0.8759578827185864,0.1036681962634307,0.3006976318008448,0,0.1746538528351165,0.07370667857906942,0.1746538528351165,0.1746538528351165,0.02431382550268829,0.09176985613196907
350,2.193723762089645,0.4882225633178084,0.08775629825023955,0.04265491528962265,0.9,0.3417312940374883,9.326882364044748,0.07525179439529112,0.3313863419150884,0.007021458002966253,9.084364074850836,0.9156359251491614,0.0203372975153393,1.09443737270623,4.494433820882884,0.03905770103017771,0.8718993218301664,0.1077633806545008,0.3126810777764505,0,0.1805124970729705,0.07667210362948308,0.1805124970729706,0.1805124970729705,0.02513009846545252,0.09546939196580796
360,2.169814432333987,0.4798353200978011,0.09059873793283135,0.04402189706561437,0.9,0.3289998472317668,9.338334855589654,0.07536283823390101,0.3326652971764039,0.007037167706381803,9.083119585012581,0.916880414987417,0.02029446356057048,1.138087767633398,4.487387652455982,0.04070668796722787,0.8677968053050811,0.1119087311343555,0.3249317966722932,0,0.1864251793545825,0.07970136131991391,0.1864251793545825,0.1864251793545825,0.02595385726774353,0.09924798367332109
370,2.145921055818429,0.4716611881939899,0.09347372283835446,0.04540543253996209,0.9,0.3168745242483135,9.349271054892405,0.07546851313197002,0.333854420856471,0.007051531850349711,9.081936661213346,0.9180633387866509,0.02024577738743978,1.182874621912329,4.480343118605225,0.04239538853737796,0.8636444598484834,0.1161097627640839,0.3374725207956694,0,0.1924013328741205,0.0828002886240366,0.1924013328741205,0.1924013328741205,0.02678641928897146,0.1031129336157202
380,2.122012402182761,0.463679779161286,0.09638546604254794,0.04680757019488749,0.9,0.3053231067424994,9.359716672221692,0.07556920559507124,0.3349602210320111,0.007064644669845782,9.080810021008205,0.9191899789917941,0.02019152294192756,1.228907317601597,4.473283493790817,0.04412771722987285,0.8594360767215585,0.1203724003365209,0.3503283460731948,0,0.198449932802607,0.08597486895456792,0.198449932802607,0.198449932802607,0.02762903708849954,0.1070717023089826
390,2.098059478497151,0.4558736132570249,0.09933818722418521,0.04823033246226475,0.9,0.2942932250910573,9.369717757508301,0.07566532938132513,0.3359890173965705,0.007076591644890145,9.079735240268747,0.9202647597312504,0.02013191423733177,1.276270882901262,4.466193397738824,0.04590661679661534,0.8551656235759038,0.1247024621867718,0.3635247478189176,0,0.2045797749490375,0.08923137243154378,0.2045797749490374,0.2045797749490375,0.0284829362936478,0.1111320889890978
400,2.07403632892377,0.448227032075557,0.1023359140504319,0.04967551194068934,0.9,0.2837301143650887,9.379323223116627,0.07575732068862967,0.3369466625150165,0.007087453307425939,9.078707787900067,0.9212922120999294,0.02006712075711631,1.325043772532622,4.459058919543899,0.04773474073695675,0.8508277761023455,0.1291051031405459,0.3770857216742494,0,0.2107994940248087,0.09257604973596108,0.2107994940248087,0.2107994940248087,0.02934932207195395,0.1153019133170688
410,2.049921782260996,0.4407269119473719,0.1053820501412106,0.05114459161191975,0.9,0.2736029709267487,9.388559430682104,0.07584552122183957,0.3378375983878269,0.007097295208052134,9.077723212602972,0.9222767873970232,0.01999729488302852,1.375323414536546,4.451867757766079,0.04961541815715355,0.8464180695181573,0.1335846355988219,0.3910344973783346,0,0.2171168508175284,0.096014767803068,0.2171168508175283,0.2171168508175284,0.0302292819884474,0.119588554513492
420,2.025695234935972,0.4333619908052612,0.108480102777393,0.05263941913867917,0.9,0.2638974357194508,9.397437566243658,0.07593008058827909,0.3386649980341523,0.007106156860961244,9.076779371181431,0.9232206288185655,0.01992253587040538,1.427221330069835,4.444607238010078,0.05155251949254999,0.8419309123968223,0.1381465517327804,0.4053992062615933,0,0.2235391010114136,0.09955397178137379,0.2235391010114136,0.2235391010114136,0.03112382695397665,0.1240000006828381
430,2.001339703258785,0.4261225716810272,0.1116335347388481,0.05416151256026997,0.9,0.2545654035134184,9.406001674093707,0.07601134243051201,0.339432922391166,0.007114093226301686,9.075873194931663,0.9241268050683332,0.01984292101814786,1.48081431900226,4.437266296042488,0.05354853130414144,0.8373618429632287,0.1427952360186319,0.420204782482868,0,0.2300734847751932,0.1032002297490505,0.2300734847751932,0.2300734847751932,0.03203396568266936,0.1285444396795337
440,1.976840739399812,0.41900046803771,0.1148453485542169,0.05571218935265655,0.9,0.2455850797442353,9.414270664693426,0.07608953635506645,0.340144255561324,0.007121143909079634,9.075001706685308,0.9249982933146895,0.01975851663754271,1.536202447459772,4.429834718559791,0.05560677338545415,0.8327068914148124,0.1475345919476536,0.4354760586462944,0,0.2367267567072162,0.1069598333560419,0.2367267567072162,0.2367267567072162,0.03296064391472243,0.1332297734109398
450,1.952186359219179,0.4119889504878704,0.1181184186933167,0.05729286578887931,0.9,0.2369477472308179,9.422251292509687,0.0761647778381658,0.3408009602592448,0.007127334360025365,9.07416317775712,0.9258368222428788,0.01966936735327745,1.593497745014649,4.42230248125501,0.05773101385551659,0.8279617897289981,0.1523688429177334,0.451240575363073,0,0.2435051094777941,0.1108393242690028,0.2435051094777941,0.2435051094777941,0.03390472663715962,0.1380641524455007
460,1.92736755412461,0.4050821239953521,0.1214554002268672,0.05890471924455192,0.9,0.2286210293476492,9.42997330539542,0.07623729823258157,0.3414056652568504,0.007132698170887492,9.07335546570971,0.9266445342902889,0.01957551149879585,1.652788122087022,4.414660652133269,0.05992403769514436,0.8231230532553604,0.1573014352458527,0.4675242213760076,0,0.2504142823588246,0.1148453078601605,0.2504142823588246,0.2504142823588246,0.03486701535198126,0.1430558183087841
470,1.902376957708132,0.3982756145579349,0.1248588777128093,0.06054898023188166,0.9,0.2205967734227113,9.437443416665147,0.07630719014343715,0.3419598099123543,0.007137252634649751,9.07257727049854,0.9274227295014591,0.01947696729990996,1.714184831322307,4.406900433654384,0.06218948660013401,0.818186982800747,0.1623360498993521,0.4843549660426978,0,0.2574597691752059,0.1189846280056138,0.2574597691752059,0.2574597691752059,0.03584827659178404,0.1482133011059723
480,1.877210676867358,0.3915658386229677,0.1283310504719918,0.06222657747303811,0.9,0.2128582914527268,9.444676655880283,0.07637461488954263,0.3424650526667333,0.007141020560793592,9.071826746354988,0.9281732536450095,0.01937375761478639,1.777789995853253,4.399014138580078,0.06453059665480043,0.8131508084615923,0.1674754339236303,0.501759096717405,0,0.2646465513207943,0.1232639759975331,0.2646465513207941,0.2646465513207943,0.03684920805788558,0.1535449809793759
490,1.851866733692338,0.3849499176910827,0.1318738926026586,0.06393843447839924,0.9,0.2053923537215877,9.451684909458534,0.07643967146341547,0.3429227368173987,0.007144016184094156,9.07110273748491,0.928897262515086,0.01926589969880293,1.843708895928172,4.390994332460905,0.06695068308920647,0.8080117685506134,0.1727223317505927,0.519764400655319,0,0.27197902045016,0.1276901571471374,0.2719790204501584,0.27197902045016,0.03787042437242862,0.1590593532727121
500,1.826345680838305,0.378425828038137,0.135489159683982,0.06568532416024603,0.9,0.1981867638495448,9.458479183537509,0.07650246875625016,0.3433340526101333,0.007146254503789962,9.07040408576983,0.9295959142301667,0.01915341055049963,1.912047441976397,4.382834223058852,0.06945303406128508,0.8027675642330252,0.1780790252164843,0.5383984166093291,0,0.2794610628509506,0.1322700689082628,0.2794610628509487,0.2794610628509506,0.03891246912374059,0.1647650264556503
510,1.800651180185988,0.3719924133266528,0.1391782258022174,0.06746782195653765,0.9,0.1912305408925691,9.465069432607056,0.07656310374746152,0.3437000264973503,0.007147747712240287,9.06972964713971,0.9302703528602887,0.01903631274277992,1.982911991870093,4.374527811030175,0.07204089569160443,0.797416480930303,0.183547206326926,0.5576884265598792,0,0.2870958714172835,0.1370105645872862,0.2870958714172823,0.2870958714172835,0.03997579024156458,0.1706705721761931
520,1.774788516944707,0.3656489480933219,0.1429422712075675,0.06928642217297615,0.9,0.1845145431274383,9.471463907261866,0.0766216592725661,0.3440215496079311,0.007148506186986854,9.069078441766408,0.9309215582335878,0.01891463158938728,2.05641034410623,4.366069463972726,0.0747175291939304,0.7919570489604927,0.189128319450129,0.577661937208333,0,0.2948862273493399,0.1419185079365203,0.2948862273493369,0.2948862273493399,0.04106077825241919,0.1767845703034816
530,1.748765532446838,0.3593952908088843,0.1467821552934467,0.07114146269799873,0.9,0.1780297359691928,9.477670833857799,0.07667821206259039,0.3442994301710829,0.007148539104191175,9.068449604060969,0.9315503959390264,0.01878839839834993,2.132649722198419,4.357454187956358,0.07748611460241667,0.7863882718329456,0.1948233297687135,0.5983464173125553,0,0.3028342545244516,0.1470007577705617,0.3028342545244424,0.3028342545244516,0.04216773220207898,0.1831155942950289
540,1.722592519669038,0.3532317012089057,0.1506983899595862,0.07303310586396501,0.9,0.1717670987972769,9.483698454793915,0.07673283754328725,0.3445344464073515,0.007147855467607822,9.067842307253954,0.9321576927460423,0.0186576531535208,2.211736424640946,4.348677640216438,0.08034973779991894,0.7807096798901322,0.200632666956356,0.6197690515130533,0,0.3109413654112448,0.1522641449388855,0.3109413654112319,0.3109413654112448,0.04329685211133538,0.1896721859319179
550,1.696281946926925,0.3471589706378179,0.1546911696272112,0.07496137538448416,0.9,0.1657220125294063,9.489550821796026,0.07678558407294196,0.3447271656745028,0.007146461606157044,9.067255915883566,0.9327440841164285,0.01852244339841731,2.293780028875463,4.339736031483353,0.08331155353432061,0.7749212122971334,0.2065563443044582,0.6419571296829621,0,0.3192082928908386,0.1577154856715522,0.3192082928908246,0.3192082928908386,0.0444482431648178,0.1964628676520376
560,1.66984885602762,0.3411782420834042,0.1587602718639378,0.07692605743514702,0.9,0.1598822983614383,9.495239317894828,0.07683654064848359,0.3448783837431454,0.007144367336842651,9.066689575124704,0.9333104248752901,0.0183828315568491,2.378881059193396,4.330626466621149,0.08637432191929832,0.7690235396190523,0.2125936288241072,0.6649367827920526,0,0.3276349725102247,0.1633614370107482,0.3276349725102103,0.3276349725102247,0.04562190006236375,0.2034959784145966
570,1.643309560403344,0.3352908010686317,0.1629052136370774,0.07892685721727657,0.9,0.1542458111401219,9.500765623789654,0.07688574085823834,0.3449885650677753,0.007141578105703018,9.066142756804281,0.9338572431957145,0.01823888713126845,2.467148429179939,4.321346345757108,0.08954106193645747,0.7630175508654075,0.2187435620033325,0.6887345452043209,0,0.3362207337016141,0.1692086259932736,0.336220733701604,0.3362207337016141,0.0468177325340574,0.2107798103561596
580,1.616682498601282,0.329498344812467,0.1671251567422917,0.08096329599680793,0.9,0.1488081143544852,9.506133692636901,0.07693322525611354,0.3450581930037107,0.007138099740463383,9.065614968655739,0.9343850313442563,0.01809069091646326,2.558687022475532,4.311893817684174,0.09281458776989894,0.7569046981963419,0.2250046108872032,0.7133764118466325,0,0.3449641735540117,0.1752635832536815,0.3449641735540061,0.3449641735540117,0.04803554831321954,0.2183225370002577
590,1.589988035064966,0.3238028161978876,0.1714188998194079,0.0830347041421336,0.9,0.143561480386341,9.511350690548204,0.07697904709830952,0.3450878290585098,0.007133939229709144,9.065105722108447,0.9348942778915498,0.01793833591303478,2.653596353438179,4.302267792241843,0.09619745764925282,0.750687018177126,0.2313746459098473,0.738887659020123,0,0.3538631421781191,0.1815327220488256,0.3538631421781086,0.3538631421781191,0.04927505110812118,0.2261321886309482
600,1.563247325666968,0.3182056957816835,0.1757849166983799,0.085140286285701,0.9,0.1385043011709595,9.516417734967925,0.07702323239970112,0.3450779638549903,0.007129102950838411,9.064614616396716,0.9353853836032796,0.0177819275897682,2.751979343436113,4.292467534558368,0.09969229661089803,0.744366897972855,0.2378511744373848,0.7652930773781822,0,0.3629147897770322,0.1880223065036409,0.3629147897770194,0.3629147897770322,0.05053584694412806,0.2342166137286021
610,1.536483831085822,0.312708983141124,0.1802211915408959,0.08727892646021723,0.9,0.1336176092329067,9.521352692640322,0.07706590706717645,0.34502969811985,0.007123606738275071,9.064140595694283,0.9358594043057131,0.01762159466663463,2.853918404236406,4.28249350888105,0.1033009224305938,0.7379477361673991,0.2444306691659742,0.7926147125335599,0,0.3721154025765079,0.1947381715465151,0.3721154025765009,0.3721154025765079,0.05181742280291961,0.2425831579257655
