Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
8750,0.02687506536825384,0.1117382565770954,0.6337788948371407,0.3031710229144361,0.1,0.0007965456187699266,9.913948677282496,0.007950018102819482,0.0852547770622378,0.0001835208124655033,9.89459794715224,0.1054020528477617,5.503371519874215e-05,352.6876092424621,0.9722133974138316,3.032835224456147,0.09048691898037167,0.9094580472848174,88.50235217906209,7.399634446125796e-21,1.324914509942617,22.12539267770063,1.324914509942615,1.324914509942617,0.1846489163624681,27.65669183544233
8760,0.02687459380077278,0.1117382161312103,0.633779151933494,0.3031711455391521,0.1,0.0007965316106632722,9.913949820203035,0.007950018113363405,0.0852536481497444,0.0001835183898198277,9.894597947013828,0.1054020529861738,5.503275622242051e-05,352.693788588799,0.9722006457442102,3.032848739656037,0.09048655117585902,0.9094584160483054,88.5039025262006,7.399750116727092e-21,1.324915049009847,22.12578161308135,1.324915049009845,1.324915049009847,0.1846489915054299,27.65717834298437
8770,0.02687412500599382,0.1117381759422346,0.6337794074086354,0.3031712673968407,0.1,0.0007965176845238703,9.91395095596495,0.007950018123855351,0.08525252631390243,0.000183515982546956,9.894597946876113,0.1054020531238887,5.503180327009173e-05,352.6999267320775,0.9721879764080086,3.032862167729683,0.09048618567059022,0.9094587825065271,88.50544253595551,7.399802192076276e-21,1.324915584653618,22.12616795514212,1.324915584653617,1.324915584653618,0.1846490661709584,27.65766160662467
8780,0.02687365894500424,0.1117381360072697,0.6337796612812631,0.3031713884965698,0.1,0.0007965038391866151,9.913952084651619,0.007950018134296424,0.08525141147250223,0.0001835135904746026,9.894597946739081,0.1054020532609205,5.503085627158412e-05,352.7060240558532,0.9721753885295553,3.032875509607904,0.09048582243733255,0.9094591466867857,88.50697230456085,7.399789074752272e-21,1.324916116912555,22.12655172802556,1.324916116912554,1.324916116912555,0.1846491403644325,27.65814165656262
8790,0.02687319557889133,0.1117380963234169,0.6337799135700758,0.3031715088474076,0.1,0.0007964900734864005,9.913953206346413,0.007950018144687732,0.08525030354333418,0.0001835112134304817,9.894597946602719,0.1054020533972834,5.5029915156726e-05,352.7120809436814,0.9721628812331791,3.032888766221518,0.09048546144885332,0.909459508616384,88.50849192825068,7.399709167333996e-21,1.324916645825284,22.12693295587433,1.324916645825284,1.324916645825284,0.1846492140912311,27.6586185229976
8800,0.02687273635851745,0.111738056955928,0.633780163826363,0.3031716282172099,0.1,0.0007964764317677508,9.913954318867978,0.007950018154966737,0.08524920466342339,0.0001835088553960846,9.894597946467801,0.1054020535322014,5.502898169302342e-05,352.7180937199325,0.9721504708123453,3.032901919836581,0.09048510340553804,0.909459867593164,88.51000048446916,7.399738668192774e-21,1.324917170521353,22.12731140719554,1.324917170521353,1.324917170521353,0.1846492872306646,27.65909191635083
8810,0.0268722849517653,0.1117380180714729,0.6337804109058355,0.3031717460148713,0.1,0.0007964630261006989,9.913955416664679,0.007950018164976197,0.08524812027236645,0.0001835065265343779,9.894597946336281,0.1054020536637224,5.502806038273681e-05,352.7240526682696,0.9721381991109033,3.032914924943029,0.09048475009058304,0.9094602218294138,88.51149553454039,7.400318363885593e-21,1.324917688777461,22.12768647007041,1.324917688777461,1.324917688777461,0.1846493594744339,27.65956107116313
8820,0.02687183682568745,0.1117379794615719,0.6337806562371717,0.3031718629770968,0.1,0.0007964497180364238,9.913956506651646,0.007950018174909196,0.08524704359344104,0.0001835042141428504,9.894597946205758,0.1054020537942443,5.502714561218147e-05,352.7299704171285,0.9721260134610034,3.032927838775554,0.09048439928183251,0.9094605735529188,88.51298024796577,7.400910320687009e-21,1.324918203374542,22.12805893978803,1.324918203374543,1.324918203374542,0.1846494312082139,27.66002698227227
8830,0.02687139196574474,0.1117379411244413,0.6337808998314231,0.3031719791090079,0.1,0.0007964365071543824,9.913957588875203,0.007950018184765798,0.08524597458074547,0.0001835019181171745,9.894597946076235,0.1054020539237684,5.502623734125112e-05,352.7358472836541,0.972113913267871,3.032940661959609,0.09048405096395798,0.9094609227790476,88.51445470431138,7.401515850014583e-21,1.32491871433635,22.12842883630869,1.324918714336351,1.32491871433635,0.1846495024353211,27.66048967464589
8840,0.02687095035739799,0.1117379030582975,0.6337811416996408,0.3031720944157263,0.1,0.0007964233930340316,9.913958663381672,0.007950018194546068,0.085244913188378,0.0001834996383530226,9.894597945947707,0.1054020540522959,5.502533552983954e-05,352.7416835849912,0.9721018979367315,3.032953395120648,0.09048370512163098,0.9094612695231687,88.51591898314328,7.402136263285867e-21,1.324919221686637,22.12879617959269,1.324919221686638,1.324919221686637,0.1846495731590716,27.66094917325162
