Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
3010,0.6315547301146501,0.3021113351422808,0.1,0.0009173883643460173,9.904388905447275,0.007949928770530192,0.09469370618121302,0.0002037922125182381,9.894599121662049,0.1054008783379166,6.334116316452238e-05,305.9399465618204,1.079006092511351,2.919761544660154,0.09366513588808041,0.9062715229517533,0,1.320246230244723,0.1839981403265447
3020,0.6315726743782415,0.3021198802693066,0.1,0.0009164108145553947,9.904463543255922,0.007949929488351158,0.09462004592242405,0.0002036340464770545,9.89459911222162,0.1054008877783446,6.327402686387117e-05,306.2686110454765,1.0781732761686,2.920642551728283,0.09363950818333804,0.9062972177927709,0,1.320283912303106,0.18400339352553
3030,0.6315904582514337,0.3021283490740674,0.1,0.0009154420223136979,9.904537553362891,0.007949930199820161,0.09454700460776538,0.0002034772099855653,9.894599102864781,0.1054008971351835,6.320749209100249e-05,306.5950129088595,1.077347462549831,2.921516164686284,0.09361410936624433,0.9063226831446102,0,1.320321257285439,0.1840085997307958
3040,0.631608083684531,0.302136742480896,0.1,0.0009144818750110653,9.904610942838655,0.007949930905019283,0.094474575279376,0.0002033216882898418,9.894599093590458,0.1054009064095071,6.314155142580325e-05,306.9191686311839,1.076528575663224,2.922382463727335,0.09358893666562279,0.9063479217858674,0,1.320358269303478,0.184013759515704
3050,0.6316255526278375,0.3021450614141251,0.1,0.0009135302600376352,9.904683718753684,0.007949931604030598,0.09440275097939484,0.000203167466635955,9.894599084397575,0.1054009156023893,6.307619744816041e-05,307.2410946916642,1.075716539516957,2.923241529044613,0.09356398731029693,0.9063729364951392,0,1.32039495246898,0.1840188734536161
3060,0.6316428670316571,0.3021533067980873,0.1,0.0009125870647835459,9.904755888178448,0.007949932296936187,0.0943315247499609,0.0002030145302699763,9.894599075285061,0.1054009247149037,6.301142273796087e-05,307.5608075695147,1.074911278119207,2.924093440831295,0.09353925852909026,0.9063977300510219,0,1.3204313108937,0.1840239421178942
3070,0.6316600288462941,0.3021614795571155,0.1,0.0009116521766389359,9.904827458183417,0.007949932983818129,0.09426088963321314,0.0002028628644379768,9.894599066251841,0.1054009337481241,6.294721987509158e-05,307.8783237439499,1.074112715478155,2.92493827928056,0.0935147475508263,0.9064223052321123,0,1.320467348689395,0.1840289660818998
3080,0.6316770400220526,0.3021695806155422,0.1,0.0009107254829939433,9.904898435839064,0.007949933664758501,0.09419083867129052,0.0002027124543860277,9.894599057296841,0.1054009427031243,6.288358143943948e-05,308.1936596941843,1.073320775601977,2.925776124585585,0.09349045160432853,0.9064466648170068,0,1.320503069967821,0.1840339459189948
3090,0.6316938953660218,0.3021776075958847,0.1,0.0009098074653695466,9.904968798245843,0.007949934339324264,0.09412139428221708,0.000202563341551251,9.894599048425562,0.1054009515744022,6.282052916556313e-05,308.5068017182465,1.072535618842526,2.926606801042957,0.09346637779571991,0.9064708016778524,0,1.320538463539193,0.1840388800666753
3100,0.6317106016608532,0.3021855636561364,0.1,0.0009088976092295083,9.905038572748781,0.007949935007945972,0.09405252963550068,0.0002024154731667688,9.894599039632483,0.1054009603674802,6.275803591036807e-05,308.8177867127638,1.071757009322734,2.927430561958546,0.09344251667188304,0.9064947252949065,0,1.320573543866678,0.184043770543205
3110,0.6317271606299637,0.3021934496157558,0.1,0.0009079958208350986,9.905107765466425,0.007949935670689339,0.09398423870633432,0.0002022688362634254,9.894599030916741,0.105400969083223,6.269609517976898e-05,309.1266301983181,1.070984878557665,2.928247479397592,0.09341886577537001,0.9065184381321111,0,1.320608314576016,0.1840486178541049
3120,0.6317435739890243,0.3022012662906209,0.1,0.0009071020070918649,9.905176382484818,0.007949936327619525,0.09391651550176638,0.0002021234179329988,9.894599022277475,0.1054009777224885,6.263470051129598e-05,309.4333476627629,1.070219158318674,2.929057625147841,0.09339542265944385,0.9065419426426657,0,1.320642779276354,0.1840534225025801
3130,0.6317598434537059,0.3022090144966098,0.1,0.0009062160749053543,9.90524442989001,0.007949936978801688,0.09384935402884519,0.0002019792052672669,9.89459901371383,0.1054009862861343,6.257384544247917e-05,309.7379545939514,1.06945978037712,2.929861070997037,0.09337218487736765,0.9065652412797699,0,1.320676941576838,0.1840581849918357
3140,0.6317759707396798,0.3022166950496005,0.1,0.0009053379311811144,9.905311913768042,0.007949937624300987,0.09378274829461906,0.0002018361853580079,9.894599005224945,0.1054009947750184,6.251352351084863e-05,310.0404664797371,1.068706676504357,2.930657888732927,0.09334914998240443,0.9065883364966232,0,1.320710805086614,0.1840629058250765
3150,0.6317919575626169,0.3022243087654709,0.1,0.0009044674828246923,9.905378840204964,0.007949938264182579,0.09371669230613633,0.0002016943452969997,9.894598996809966,0.1054010031899984,6.245372825393449e-05,310.3408988079735,1.067959778471743,2.931448150143254,0.09332631552781726,0.9066112307464249,0,1.32074437341483,0.1840675855055077
