Time,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,p_473S_Akt,p_mTOR
5270,0.3005731159663156,0.2,0.001151457885703425,9.891847118972589,0.01607065512893389,0.1070014231472797,0.000462865118903163,9.789203338493097,0.2107966615069049,0.0001507910409363824,255.9797570096246,1.222684248115486,2.76813192838547,0.09828046455233155,0.9015687444108038,0.628346130483741,0.08757048742445728
5280,0.3005749902172265,0.2,0.001151227809182473,9.89186204280624,0.01607065548566246,0.1069867293898489,0.000462801774432086,9.789203333914418,0.2107966660855846,0.0001507615191945278,256.0307214846884,1.222518084490907,2.768307227478248,0.09827484291297515,0.9015743955719189,0.628350060845041,0.08757103529988712
5290,0.3005768523973926,0.2,0.001150998919482496,9.891876871131887,0.01607065584129342,0.1069721299534606,0.0004627388495297482,9.789203329353432,0.2107966706465704,0.0001507321857113451,256.0813348780428,1.222353067388011,2.768481321454351,0.09826925741574077,0.9015800104026555,0.6283539654611884,0.08757157958268054
5300,0.3005787027481101,0.2,0.001150771169855353,9.891891605112077,0.01607065619596596,0.106957623722305,0.0004626763393969042,9.789203324808657,0.2107966751913463,0.0001507030369505366,256.1315998273982,1.22218918328055,2.768654224232428,0.09826370733215475,0.9015855896350236,0.6283578448112572,0.08757212033938216
5310,0.300580533620505,0.2,0.001150547788339359,9.891906158173901,0.01607065653972925,0.1069432940419241,0.0004626144873546359,9.789203320389092,0.2107966796109095,0.0001506742105040055,256.181514601268,1.222026629543777,2.768825678121984,0.09825821595292167,0.9015911098407108,0.6283616854325272,0.08757265571658777
5320,0.3005823496122825,0.2,0.001150326920074532,9.891920579921392,0.01607065687829347,0.1069290931627588,0.0004625531516087186,9.789203316032255,0.2107966839677471,0.0001506456249141684,256.2310842497329,1.221865276206139,2.768995847005554,0.09825276928782972,0.9015965850913956,0.6283654955017723,0.08757318684090572
5330,0.3005841514667281,0.2,0.001150108309963991,9.891934877099013,0.01607065721243975,0.1069150145953919,0.0004624923115739745,9.789203311729629,0.2107966882703725,0.000150617267665857,256.2803116884809,1.221705096323392,2.769164762082132,0.09824736508025507,0.9016020176562182,0.6283692763850725,0.08757371390103177
5340,0.3005859391501582,0.2,0.001149892025388847,9.891949047811652,0.01607065754195562,0.1069010601675677,0.0004624319710983745,9.789203307483584,0.2107966925164189,0.0001505891401412183,256.329199402952,1.221546083719393,2.769332427804541,0.09824200343881399,0.9016074074251798,0.6283730280756175,0.08757423689659863
5350,0.3005877126288894,0.2,0.00114967813373021,9.891963090164197,0.01607065786662862,0.1068872317070303,0.0004623721340298895,9.789203303296482,0.2107966967035198,0.0001505612437223993,256.3777498785863,1.221388232218001,2.769498848625609,0.09823668447212283,0.9016127542882812,0.6283767505665975,0.08757475582723898
5360,0.3005894718692386,0.2,0.001149466702369191,9.891977002261537,0.01607065818624628,0.1068735310415239,0.0004623128042164905,9.789203299170694,0.2107967008293086,0.0001505335797915467,256.425965600824,1.221231535643071,2.769664028998164,0.09823140828879784,0.9016180581355241,0.6283804438512023,0.08757527069258551
5370,0.300591216837522,0.2,0.001149257798686899,9.891990782208561,0.01607065850059612,0.1068599599987926,0.0004622539855061482,9.789203295108583,0.2107967048914185,0.0001505061497308076,256.473849055105,1.221075987818462,2.76982797337503,0.09822617499745535,0.9016233188569093,0.6283841079226218,0.08757578149227092
5380,0.3005929475000566,0.2,0.001149051490064447,9.892004428110159,0.01607065880946569,0.1068465204065807,0.0004621956817468338,9.78920329111252,0.2107967088874831,0.0001504789549223287,256.5214027268696,1.22092158256803,2.769990686209034,0.09822098470671167,0.9016285363424379,0.628387742774046,0.08757628822592789
5390,0.3005946638231587,0.2,0.001148847843882943,9.892017938071216,0.01607065911264251,0.1068332140926323,0.0004621378967865181,9.789203287184867,0.2107967128151356,0.0001504519967482571,256.5686291015576,1.220768313715634,2.770152171953005,0.09821583752518309,0.9016337104821113,0.6283913483986647,0.08757679089318914
5400,0.3005963724444745,0.2,0.001148642653118934,9.892031431422614,0.0160706594234202,0.1068199259326545,0.0004620803122292958,9.789203283175778,0.2107967168242232,0.0001504251551782965,256.615526744895,1.220616037547625,2.770312669455008,0.09821071313370655,0.9016388617151373,0.6283949352915587,0.08757729092582582
5410,0.3005980711199403,0.2,0.00114843740137206,9.892044866103996,0.01607065973711136,0.1068066965035647,0.0004620230386906985,9.789203279138054,0.210796720861947,0.0001503984718216125,256.6620994410224,1.22046479345752,2.770472105506789,0.0982056184091392,0.9016439831230443,0.6283984999663754,0.08757778784896689
5420,0.3005997583727097,0.2,0.001148233080675934,9.892058213996272,0.01607066005058186,0.1067935529325356,0.0004619661497274956,9.789203275106988,0.210796724893013,0.0001503719743246695,256.7083505233048,1.220314605021718,2.770630433856065,0.0982005578790982,0.9016490701505648,0.628402040144503,0.08757828135244036
5430,0.3006014344460488,0.2,0.001148029580966819,9.892071478236822,0.01607066036417992,0.1067804921922407,0.0004619096358102355,9.789203271078629,0.2107967289213736,0.0001503456590293773,256.7542823144617,1.220165460354434,2.770787668686196,0.09819553080417431,0.9016541235407667,0.6284055562551001,0.08757877149533179
5440,0.3006030995832232,0.2,0.001147826792180974,9.892084661963038,0.01607066067825376,0.1067675112553534,0.0004618534874094666,9.78920326704902,0.2107967329509809,0.0001503195222776457,256.7998971372128,1.220017347569883,2.770943824180539,0.09819053644495829,0.9016591440367173,0.6284090487273253,0.08757925833672674
