Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
250,0.04360931641069608,0.2638639786221267,0.2143432743224491,0.04233886446439158,0.2956708666594339,0.2514241480277694,1.275890866505603,0.1,0.008119061173446624,9.720990052722588,0.007945215745914731,0.2708908861055656,0.0005829621258159509,9.894661885717154,0.1053381142828499,0.0005125405040530172,33.96048524019228,3.061484602350646,0.9168729425134479,0.2498313931022306,0.7496560663937711,8.419949907094752,0.6,0.6143064913003494,2.048947961165891,0.6143064913003494,0.6143064913003494,0.08788049481064419,0.08557849547331213,2.547150425345615
260,0.04423973957044689,0.2514007345413068,0.2122726655445343,0.04288548609798773,0.2989879141339861,0.2538846275997418,1.291784374270938,0.1,0.007718329497456465,9.724920155164019,0.007945453068572904,0.2673615153401149,0.0005752766598951791,9.894658685999836,0.1053413140001686,0.0004895065528654066,35.73625249562276,3.022019137812114,0.952578671049102,0.2425346008679647,0.7569758925792189,8.866580245041725,0.6,0.6215633775977333,2.160817436235876,0.6215633775977333,0.6215633775977333,0.08908004037250458,0.08659287393272951,2.687038428127699
270,0.04481297559119715,0.2401150838895414,0.2104145704003861,0.04338480107280243,0.3020338180254708,0.2561423294616067,1.306322145673464,0.1,0.007356907266285071,9.728686236877039,0.007945669126034283,0.263956855857952,0.0005678777191540306,9.894655776340151,0.1053442236598546,0.0004685578860126882,37.50525962267057,2.983980039116583,0.9873330274213292,0.2358378001220051,0.7636936419920166,9.311415350690938,0.6,0.6282144543062614,2.272250562628693,0.6282144543062614,0.6282144543062614,0.09017334646413609,0.08752245861189446,2.826384364618403
280,0.04533651109246468,0.2298465031635625,0.2087376223102724,0.04384268537269257,0.3048405357668839,0.2582214011099824,1.319670060877318,0.1,0.007029199924632885,9.732300907831755,0.007945866874586659,0.2606698922450588,0.0005607463289106378,9.894653116635853,0.1053468833641546,0.0004494244767787049,39.26711219027302,2.94727161144242,1.021167468970863,0.2296697189937933,0.7698808565294195,9.754368454998451,0.6,0.6343323611865527,2.383223955112138,0.6343323611865527,0.6343323611865527,0.09117395879700524,0.08837742754444222,2.965158534786378
290,0.04581648462084387,0.2204646387328152,0.2072165973378865,0.04426403685485318,0.3074350234601843,0.2601420748963699,1.331967209916505,0.1,0.006730501939771791,9.735775374343964,0.007946048607526174,0.2574941237181902,0.0005538654866948432,9.894650676025394,0.1053493239746124,0.0004318823027547838,41.02147365739443,2.911810200409455,1.054112474428393,0.2239706640487223,0.7755974536485064,10.19536529245384,0.6,0.6399783611148008,2.493717587139155,0.6399783611148008,0.6399783611148008,0.09209306029002727,0.0891663644929207,3.103335514255172
300,0.04625808410615682,0.2118615710141147,0.2058308417368586,0.04465304107378289,0.3098400955864122,0.2619214639365332,1.343332376532969,0.1,0.006457892955635957,9.739118489089003,0.007946215795866497,0.2544236179575082,0.000547219855329181,9.894648430402311,0.1053515695976962,0.0004157425379503835,42.76805318726398,2.877521143879701,1.086198025460124,0.2186900071585758,0.780894250303458,10.63434148607663,0.6,0.6452045755761986,2.603714089978167,0.6452045755761986,0.6452045755761986,0.09294016783764698,0.08989657487031374,3.240893249632249
310,0.04666569270543459,0.2039447082560297,0.2045632030998528,0.04501324326075678,0.3120754721102308,0.2635745167684227,1.353866191362761,0.1,0.006207514110329521,9.742339834037514,0.007946370401135518,0.2514526518549752,0.0005407955966907006,9.894646357179303,0.1053536428207053,0.0004008454433915275,44.50659747159339,2.844337090003649,1.117453031498927,0.2137835689668904,0.7858155855897432,11.07124116842956,0.6,0.6500553656895594,2.713198464160166,0.6500553656895594,0.6500553656895594,0.09372334344265687,0.09057427074076213,3.37781270368684
320,0.04704303587729579,0.1966356536197041,0.2033993353628107,0.04534767212832697,0.3141583416650468,0.2651141066330602,1.363655112186105,0.1,0.005976905012491809,9.745447429636535,0.007946513798057648,0.2485756653540673,0.0005345796787945574,9.894644436047088,0.1053555639529194,0.0003870544716085416,46.23688788376845,2.812197367286058,1.147905680622901,0.2092132929581235,0.790399652570365,11.5060158367548,0.6,0.654569231662686,2.822157687922997,0.654569231662686,0.654569231662686,0.09444944831050063,0.09120484156189666,3.514077358105816
330,0.04739333908066483,0.1898673157773623,0.2023269741350087,0.04565898082935843,0.3161037363030472,0.2665514726493204,1.37277511257965,0.1,0.005763926542583292,9.748448304599918,0.007946647080664978,0.2457877688607357,0.0005285604629084083,9.894642651382032,0.1053573486179749,0.000374251030878442,47.95873318933953,2.781046503118546,1.17758311103461,0.204945943495331,0.7946798054739536,11.93862308115663,0.6,0.6587800164118652,2.930580344673203,0.6587800164118652,0.6587800164118652,0.09512445234421721,0.09179302646730222,3.649672727633885
340,0.04771937104486291,0.1835825841225436,0.2013358037696919,0.04594946467951125,0.3179246477391739,0.2678963404835015,1.381291858068525,0.1,0.005566816489053531,9.751348546341694,0.00794677115438587,0.243084637172899,0.0005227276021539971,9.894640990278479,0.1053590097215299,0.0003623336623204218,49.67196867610157,2.75083392080416,1.206511462390487,0.2009527479927108,0.7986849183451866,12.36902641270347,0.6,0.6627169167120872,3.038456607833073,0.6627169167120872,0.6627169167120872,0.09575350703578313,0.09234291360159345,3.784586340202639
350,0.04802355377812491,0.1777316432399448,0.2004169723414223,0.04622113152699062,0.3196325459716838,0.2691573010879044,1.389262805744477,0.1,0.005383171866721732,9.754155609728883,0.007946887400950514,0.2404612184069172,0.000517070543957903,9.894639437522908,0.1053605624771009,0.000351213792310682,51.37644953446823,2.721513774971485,1.234716216979693,0.1972082809150091,0.8024405052929363,12.79719393525932,0.6,0.6664055592745992,3.145777909622316,0.6664055592745992,0.6664055592745992,0.09634112266087402,0.09285808989845226,3.918807323019472
360,0.04830800168353273,0.1722714941794218,0.1995628628984563,0.04647573856419562,0.3212375608568937,0.2703419064775939,1.396738385296662,0.1,0.005212894642870249,9.756872168615773,0.007946995700081455,0.2379149367435309,0.0005115816124800845,9.894637987889093,0.1053620121109147,0.0003408143618879024,53.07205265112622,2.693042247896235,1.26222144018553,0.1936902064475269,0.8059689791908463,13.2230981979309,0.6,0.6698685357509595,3.252536827194399,0.6698685357509595,0.6698685357509595,0.09689123832479381,0.09334171705760734,4.052326252957781
370,0.04857454127052633,0.1671655936078981,0.1987670019606432,0.04671481342118625,0.3227484905380288,0.2714567074291437,1.40376249856695,0.1,0.005053486429834515,9.759504605507018,0.007947097492919674,0.235441908065498,0.0005062527446055966,9.894636629605207,0.1053633703947999,0.0003310690076913389,54.75867063385643,2.665380641094871,1.289050325329809,0.1903791272465005,0.8092898037460844,13.64671576533475,0.6,0.6731255120950559,3.358727042357099,0.6731255120950559,0.6731255120950559,0.09740726626953546,0.09379654774470289,4.185135106252191
380,0.04882478920215571,0.1623797179660871,0.198023648601954,0.04693971530840409,0.3241733193245945,0.2725077340522616,1.410374273065036,0.1,0.00490454968746082,9.762056862118627,0.007947193102204623,0.2330385881967106,0.0005010759094880252,9.894635353224292,0.1053646467757151,0.0003219184482757847,56.43621080414547,2.638491549805467,1.315225943508039,0.1872571574356033,0.8124209241164065,14.06802626188227,0.6,0.6761941067148156,3.464343056616475,0.6761941067148156,0.6761941067148156,0.09789223545284424,0.09422504614265434,4.317226900852208
390,0.0490601917355485,0.1578872132217498,0.1973278119980861,0.0471516646543859,0.3255191126704414,0.2735001354262307,1.416608865622232,0.1,0.004764686948788465,9.764534013999075,0.007947283257113887,0.2307012990549001,0.0004960434827251562,9.894634150819341,0.1053658491806672,0.000313309883231382,58.10459342188398,2.612342349567189,1.340769433969272,0.1843091260906211,0.8153775640265001,14.48701214652928,0.6,0.6790901252383924,3.569380092249563,0.6790901252383924,0.6790901252383924,0.09834886108496164,0.09462942451339725,4.448595564102914
400,0.04928202977131162,0.1536568209589665,0.1966749699720914,0.04735174883513528,0.3267924032824349,0.2744389481304048,1.422497703009798,0.1,0.004633647646270658,9.766938439704408,0.007947368075747144,0.228427912652307,0.0004911497324989613,9.89463301863082,0.1053669813691873,0.0003051959051719179,59.76374895443071,2.586898549081235,1.365702376094345,0.1815199875793365,0.818174816515878,14.90365849070359,0.6,0.6818278198902543,3.67383408790371,0.6818278198902543,0.6818278198902543,0.09877955438674875,0.09501167494076809,4.579235930082307
410,0.04949143469948409,0.1496717359863463,0.1960613264647441,0.04754093211769397,0.3279987650969817,0.2753281258060047,1.428068632208308,0.1,0.004510016123552471,9.769274856131695,0.007947448351983844,0.226215127747591,0.0004863880822039964,9.894631949158152,0.1053680508418554,0.0002975354897782027,61.41362142587799,2.562132770135882,1.390043899719665,0.1788781857032162,0.820824278807405,15.31795309641147,0.6,0.6844197298702511,3.777701677698144,0.6844197298702511,0.6844197298702511,0.09918645016293977,0.0953735529615829,4.709143710173077
420,0.04968941754730162,0.145909582465799,0.1954835021155772,0.04772007399123959,0.3291431818280542,0.2761714257949452,1.433346401455751,0.1,0.004393647601436534,9.771545559910873,0.007947524162027757,0.2240607924903596,0.0004817532031388405,9.894630938672554,0.1053690613274534,0.0002902922678757633,63.05416312624178,2.538016311868189,1.413813647439427,0.1763725050175637,0.8233372027149615,15.72988587196895,0.6,0.6868769567035099,3.880980067145906,0.6868769567035099,0.6868769567035099,0.09957145555073754,0.09571661225814579,4.838315338443163
430,0.0498768794015691,0.1423522174519207,0.194938498119499,0.04788993957314909,0.3302302168321222,0.276972295641898,1.438353082436011,0.1,0.004283838217799364,9.773753522339941,0.007947595901838812,0.2219626394448265,0.0004772400129505051,9.894629982676273,0.1053700173237342,0.0002834336326359761,64.68533449722275,2.514522776297891,1.437030061301833,0.1739927170736381,0.8257238492941252,16.13944858990233,0.6,0.6892094829137975,3.983666968587834,0.6892094829137975,0.6892094829137975,0.09993626893183349,0.0960422482955086,4.96674789216413
440,0.05005462284618518,0.1389841843959367,0.1944236371583448,0.04805121413751554,0.3312640518982669,0.2777338449679006,1.443108556585152,0.1,0.004179907162398038,9.775901700856616,0.007947663987739341,0.2199183919828454,0.0004728435906348312,9.894629076424156,0.1053709235758518,0.0002769301945793085,66.30710386125985,2.491627675779724,1.459710720292809,0.1717296316677152,0.8279934381380979,16.54663476536798,0.6,0.6914263973652184,4.085760552126173,0.6914263973652184,0.6914263973652184,0.1002824050557804,0.09635173095688279,5.094439028687009
450,0.050223369131089,0.135790631252231,0.1939365056744594,0.04820452146838376,0.3322484790664931,0.2784588651727344,1.447631005991202,0.1,0.004081508797899896,9.777992646088652,0.007947728658960738,0.217925845114225,0.0004685591266658124,9.894628215766335,0.1053717842336724,0.0002707553156923663,67.9194464177732,2.469307762972755,1.481872803518287,0.1695749707629007,0.8301542739217851,16.95143948978351,0.6,0.6935360299548616,4.187259391806215,0.6935360299548616,0.6935360299548616,0.1006112323302659,0.09664622482783054,5.221386914961685
460,0.05038377224560747,0.1327583714516657,0.19347492765837,0.0483504325136889,0.3331869213714977,0.2791498978608251,1.451937047261039,0.1,0.003988156289435203,9.780028957126982,0.007947790187745208,0.2159828865841072,0.0004643820849616725,9.894627397256873,0.1053726027431341,0.0002648848609494258,69.52234343327721,2.447541149603503,1.503532774768798,0.1675211930747157,0.8322139220646985,17.35385929914977,0.6,0.6955459433642581,4.288162438430223,0.6955459433642581,0.6955459433642581,0.1009239987817082,0.09692678770946117,5.347590192041916
470,0.05053642902859265,0.1298756970848178,0.1930369543799642,0.04848946726236351,0.3340824804491216,0.2798092432530713,1.456041753403334,0.1,0.003899577336106971,9.782012610919876,0.007947848717515757,0.2140878117439635,0.0004603085109590261,9.894626618511793,0.1053733814882144,0.000259297049311056,71.11578222066049,2.426307071772927,1.524706292641419,0.1655614847072717,0.8341792182437657,17.75389207060485,0.6,0.6974629700394928,4.388468992460511,0.6974629700394928,0.6974629700394928,0.10122184464442,0.09719437508740718,5.473047941379122
480,0.05068188383617158,0.1271318828824194,0.1926208372539339,0.0486220965445422,0.3349379890560393,0.2804390067297343,1.459958764513331,0.1,0.0038152627571625,9.783946115860246,0.007947904566999418,0.2122386213828061,0.0004563343012772318,9.894625876217384,0.1053741237826211,0.0002539721134797299,72.69975473171381,2.405586063713875,1.54540857995096,0.1636895993849454,0.8360564285019119,18.15153683372144,0.6,0.6992933116249085,4.488178666605659,0.6992933116249085,0.6992933116249085,0.1015058065500326,0.09744985388115905,5.597759639566389
490,0.05082063104704657,0.1245173589572585,0.1922249994428577,0.04874874708491391,0.3357560353939586,0.2810411042110724,1.463700476115015,0.1,0.003735169412962856,9.785830696260957,0.007947957728832942,0.2104341343254389,0.0004524562835613818,9.894625169009798,0.1053748309902083,0.0002488922185053845,74.27425825754101,2.385359217028456,1.565654051255184,0.1618998589352746,0.8378512488465445,18.54679374193963,0.6,0.7010426283594762,4.587291360163654,0.7010426283594762,0.7010426283594762,0.1017768236499134,0.09769401525707422,5.721725124987981
500,0.05095311902234346,0.1220231888787421,0.1918480107049928,0.04886980801831283,0.3365389984994216,0.2816173032661781,1.467278224115002,0.1,0.00365854456512961,9.787669615006207,0.00794800872722601,0.2086718404290663,0.000448670038374334,9.894624492340023,0.1053755076599848,0.0002440408998765919,75.83929317004095,2.36560957883245,1.585456927838192,0.1601870171729994,0.8395689419274426,18.93966383527837,0.6,0.7027161119187432,4.685807220668845,0.7027161119187432,0.7027161119187432,0.1020357489308696,0.09792758480181317,5.84494455097142
510,0.05107975650394087,0.119641522194533,0.1914885687336525,0.048985636492421,0.3372890521864709,0.2821692061777039,1.470702417851064,0.1,0.003586017954834307,9.789461845856575,0.007948057036212694,0.2069521361864698,0.0004449742366767426,9.894623848580792,0.1053761514192144,0.0002394035528131012,77.39486570977098,2.346318948262221,1.604830268875126,0.1585463276144037,0.8412142688330864,19.33014921563931,0.6,0.7043185245433151,4.783726641669414,0.7043185245433151,0.7043185245433151,0.1022833627798424,0.09815122823189745,5.967418378388034
520,0.05120092256393367,0.1173645937839197,0.1911454685888842,0.04909656487375307,0.3380082327477031,0.282698330294618,1.47398274430672,0.1,0.003516029359330243,9.791212311463326,0.007948103771598944,0.2052716591735481,0.0004413640029329115,9.894623230434577,0.1053767695654308,0.0002349661999155155,78.94098223333651,2.32747298151575,1.623787277109713,0.1569732818683577,0.8427917519320226,19.71825248145194,0.6,0.705854302602373,4.881050188692845,0.705854302602373,0.705854302602373,0.1025203907392109,0.09836556551984561,6.089147287732334
