Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
100,0.006840947389090114,1.199658352467118,0.5758777691860369,0.01011170304327976,0.10157967660537,0.1343804998553672,0.3400786726977721,0.1,0.03825701017809178,9.646448255161516,0.007921867657838269,0.3152947346687429,0.0007158840235460227,9.895009511193379,0.1049904888066264,0.001571158190811307,7.146536949780801,4.03238352196569,0.2468616555388633,0.5952557961963596,0.4031730456128262,1.625783611347121,1.2,0.1883156257218837,0.3552360322587973,0.1883156257218837,0.1883156257218837,0.01731014518089997,0.02602029177568118,0.4315140001968913
110,0.01055364350102795,0.9642249741151016,0.4815325472454509,0.01357940460388382,0.1205168992988474,0.1546292749665188,0.4396126631414918,0.1,0.03109723039810382,9.64841580922646,0.007929186320258302,0.320486960383419,0.0007158326762919412,9.894895132323825,0.105104867676182,0.001437292199556706,8.798287770344535,3.916194891976669,0.2979815001758536,0.5353791852121403,0.4631835225883056,2.045797588958976,1.2,0.2321279136816491,0.4589935563231046,0.2321279136816446,0.2321279136816491,0.02480121067820098,0.03216555933904022,0.5607902564976326
120,0.01408160497766156,0.8073159964576996,0.420392388360336,0.01652900465753959,0.1359336382413333,0.1706100865033484,0.5226601810979126,0.1,0.02613251508721135,9.652242566516977,0.007933561646541538,0.3216249184034343,0.0007103414857192933,9.894828321066267,0.1051716789337369,0.001305593462236018,10.47755732152687,3.817878572454029,0.3479362769363522,0.4881501092798324,0.5105442972579405,2.472088947476714,1.2,0.2679868082172501,0.564765508045304,0.2679868082172486,0.2679868082172501,0.03148002260684826,0.03719707117104844,0.6927453069083578
130,0.01714389179075364,0.6970045042661304,0.3815070908934484,0.0189610242770318,0.1486578127624408,0.1835165621884082,0.5908435839509181,0.1,0.02250463786245349,9.657254822093233,0.007936355732438205,0.3202405400520481,0.0007018520638867723,9.894786561126608,0.1052134388733931,0.001185823115207033,12.17557220222324,3.732339746504818,0.3967154743754751,0.4499976129967717,0.5488165638880302,2.902377101528704,1.2,0.2974055340075661,0.6718277854177378,0.2974055340075659,0.2974055340075661,0.03709121363919708,0.04132348853597245,0.8264081953625591
140,0.01970096337784102,0.6147091953485565,0.3557137481842655,0.02096542465699866,0.1593398748304477,0.1941737568013007,0.6472002004724828,0.1,0.01974608539424108,9.662901728412447,0.00793825991803533,0.317352186201109,0.0006918491174696003,9.894758680633361,0.1052413193666405,0.001080587289306521,13.88602087300811,3.656124430721244,0.444306854166357,0.4184753202068924,0.580444092503809,3.335152910527263,1.2,0.3218864948935003,0.7797043695338541,0.3218864948935001,0.3218864948935003,0.04172493335441013,0.04475547485407299,0.9611500111875887
150,0.0218195373345157,0.5505076830014312,0.3374842081965181,0.02263739277228754,0.1684446172316787,0.2031365812853177,0.6944504217122864,0.1,0.01758305824864946,9.668801582975371,0.007939637500097199,0.3136153587839067,0.0006812092353389494,9.894738870379427,0.1052611296205731,0.0009894197207050879,15.60439679430466,3.586945586260632,0.4907046797548903,0.3919468340360116,0.6070637462432896,3.769391069723807,1.2,0.3425823359001153,0.88807710799744,0.3425823359001152,0.3425823359001153,0.04556843019584774,0.04765535904844383,1.096552585100653
160,0.02358815168944629,0.4988366495797014,0.3238343644122176,0.02405266157473926,0.1763026326756883,0.2107864956200602,0.7346490625722565,0.1,0.01584372049983016,9.6747154382248,0.007940686499201885,0.3094408412833898,0.0006704360912727248,9.894724012603538,0.1052759873964618,0.0009107516104001149,17.32740311169075,3.523267313409261,0.5359116178430539,0.3692902086286897,0.6297990397609162,4.204360748024168,1.2,0.3603222109202872,0.9967256224613684,0.3603222109202872,0.3603222109202872,0.04879709617817764,0.05013999549678698,1.232327942928102
170,0.02508358573057408,0.456282756518204,0.3131544023147582,0.02526684942785222,0.1831555333972684,0.2173954739113202,0.7692873738752317,0.1,0.01441723688971844,9.680501881925474,0.007941518657092254,0.3050808811925442,0.0006598103827882146,9.894712363872111,0.1052876361278877,0.0008427833967959471,19.05255174680632,3.46402714956867,0.579938094409145,0.3497059355551696,0.6494512810480408,4.639515392965424,1.2,0.3757052348981558,1.105489567507932,0.3757052348981579,0.3757052348981558,0.0515470484124078,0.0522937660286294,1.368267933878296
180,0.02636460844730875,0.4205998884566995,0.3045276175430871,0.02632051651724816,0.1891849126172832,0.2231637178543096,0.7994569715396287,0.1,0.01322664354500859,9.686086369597398,0.00794220074444188,0.3006869868652487,0.0006494807257230127,9.894702905316125,0.105297094683875,0.0007838252346616953,20.77790995112212,3.408467728148096,0.6228009498705929,0.3326051456117674,0.6666110291535781,5.074431735623677,1.2,0.3891748600822315,1.214247348193912,0.3891748600822333,0.3891748600822315,0.05391862310679686,0.05417907373170285,1.504215591518709
190,0.02747475025891236,0.3902364948553201,0.2973934966931543,0.02724377376686781,0.1945304851386612,0.228242447800766,0.8259749447532696,0.1,0.01221978500584768,9.69143289743984,0.007942773752804883,0.2963473175627913,0.0006395179309685456,9.894695012149828,0.1053049878501711,0.0007324083906507886,22.50194668104105,3.356033674154024,0.6645220944137105,0.3175426040627793,0.6817249875465772,5.508773742594801,1.2,0.4010676535480708,1.32290385770049,0.4010676535480716,0.4010676535480708,0.05598576689229484,0.05584324305345367,1.64004865133926
200,0.02844640703331334,0.364081249057712,0.2913860335734353,0.02805949192548572,0.1993017990806584,0.232748324853282,0.8494670397957937,0.1,0.01135673801975557,9.696532660972473,0.007943265033988933,0.2921106010170927,0.000629947742869774,9.894688284091833,0.1053117159081674,0.0006873007271378194,24.22342400001932,3.306306707962536,0.7051272310561424,0.3041744877790845,0.6951382114937855,5.942269669656523,1.2,0.4116445849585953,1.431383013989156,0.4116445849585964,0.4116445849585953,0.05780396197891406,0.05732294459310107,1.775669594451904
210,0.02930413728684023,0.3413144754723799,0.2862532001656883,0.02878542065245721,0.2035861484750827,0.2367729712437044,0.8704223217491845,0.1,0.01060904654355057,9.701389375231084,0.007943692830594389,0.2880015782353415,0.00062077066913803,9.894682451360692,0.1053175486393076,0.0006474855742037238,25.94132963841865,3.258963420388489,0.7446447610572182,0.2922305303499743,0.7071219840758304,6.374696485811832,1.2,0.4211117338104613,1.539622902485983,0.4211117338104621,0.4211117338104613,0.05941575652938592,0.05864712030015132,1.910999232518594
220,0.03006691152439627,0.321317884776015,0.2818146880063477,0.0294355668995541,0.2074539515333786,0.2403893777228481,0.8892289892713953,0.1,0.009955952956077501,9.706013395999365,0.007944069533216955,0.284030651054462,0.0006119737192206712,9.894677329871495,0.1053226701285076,0.0006121303278038632,27.65482674222159,3.213747850883852,0.7831047880840957,0.2814952637423469,0.7178926059298575,6.805869262761643,1.2,0.4296340715611992,1.647572494221129,0.4296340715611994,0.4296340715611992,0.06085438413055108,0.05983892826758364,2.045972407581188
230,0.03074965956836293,0.3036159261261545,0.2779373627936007,0.03002115489263446,0.2109626910763327,0.2436564396437796,0.9061996542457679,0.1,0.009380500678826887,9.710419183955945,0.007944404466390357,0.2802003153750863,0.0006035381001171873,9.894672788843488,0.1053272111565144,0.0005805544079109479,29.36321521089278,3.17045255037563,0.8205383207590625,0.2717947246109174,0.7276247209811804,7.235633151874818,1.2,0.4373454093210577,1.755189295539131,0.4373454093210577,0.4373454093210577,0.06214624918988821,0.06091714514948249,2.180534928262172
240,0.03136431508347538,0.2878359833081678,0.2745204646036161,0.03055129349377245,0.2141597733141077,0.2466222567277397,0.9215890638743924,0.1,0.008869800172991542,9.714622151741722,0.007944704640453111,0.2765080480951569,0.0005954421345718885,9.894668728118873,0.1053312718811283,0.0005522004264875753,31.0659057127304,3.12890641376211,0.8569768533246923,0.2629867573174328,0.7364610422560888,7.663857370241274,1.2,0.444355458884057,1.862437579708827,0.444355458884057,0.444355458884057,0.06331262668834091,0.06189716049811704,2.314641284028529
250,0.03192054128928753,0.2736822494786135,0.2714862203779709,0.03103345517921804,0.2170846384770793,0.2493264817673871,0.9356069768899002,0.1,0.008413437050741171,9.718637942142026,0.007944975594428331,0.2729486208167052,0.000587663605358901,9.894665070486278,0.1053349295137238,0.0005266101239377668,32.76239849811409,3.088965919393096,0.8924519118395889,0.2549541156587919,0.74451927421728,8.090430807431963,1.2,0.4507550518175476,1.969287100224647,0.4507550518175476,0.4507550518175476,0.06437086138040325,0.06279171168495268,2.448252978001353
260,0.03242625226454605,0.260916756532327,0.2687735720215493,0.03147382937919879,0.2197703593224868,0.2518020939741261,0.9484276907151689,0.1,0.008003843031883791,9.722479729876165,0.007945220967965934,0.2695164271018299,0.000580181903913616,9.894661761093104,0.1053382389068963,0.0005034050012590415,34.4522686962116,3.050508146153235,0.9269944950227552,0.247599250182491,0.7518973448162598,8.51525872690639,1.2,0.456620020791681,2.075712113573982,0.456620020791681,0.456620020791681,0.06533524246580366,0.06361142990353391,2.581337264771307
270,0.03288799019758882,0.2493459083416749,0.2663339097309108,0.03187758317906045,0.222244858997574,0.2540767513995006,0.960197124101508,0.1,0.007633716474402929,9.726162156773967,0.007945444895850985,0.2662041267616098,0.0005729765910229378,9.894658745832839,0.1053412541671611,0.0004822710683549087,36.13515118516569,3.013427798306926,0.960635409048529,0.240840310708116,0.7586774182235387,8.938259700263004,1.2,0.4620141202106148,2.181690601686596,0.4620141202106148,0.4620141202106148,0.06621764277996425,0.06436525076482094,2.713866157564423
280,0.03331122024870847,0.2388101853997225,0.264127934586408,0.03224907163287649,0.2245319357789297,0.2561738634427067,0.9710386102159198,0.1,0.007297616913913156,9.729697205843451,0.007945649958951896,0.2630051772523707,0.000566029462420766,9.894655988915561,0.1053440110844387,0.000462945207311337,37.81073268125294,2.977632253375911,0.9934045437002125,0.2346080037928374,0.7649290509998614,9.359363757666594,1.2,0.4669914712223938,2.287203627507243,0.4669914712223938,0.4669914712223938,0.06702802569747662,0.06506075782587573,2.845815594185482
290,0.03370054332703645,0.2291775940571156,0.2621235679380985,0.03259199167094971,0.2266519395210117,0.2581133065650069,0.9810570818812628,0.1,0.00699150616019086,9.733094914728758,0.007945838253213927,0.2599135791207227,0.0005593243208892941,9.894653459547085,0.1053465404529154,0.0004452065329101067,39.47874372409808,2.943039642100677,1.025330935959368,0.2288434815040692,0.7707113119630311,9.778510525045219,1.2,0.471598256394833,2.39223488765546,0.471598256394833,0.471598256394833,0.06777481500803149,0.06570442142451292,2.977164864315299
300,0.03405985324860784,0.2203374956075522,0.2602944159117222,0.03290949282041133,0.2286223561201897,0.2599121043683104,0.990342089547971,0.1,0.006711588979489124,9.736365127100372,0.007946011733390625,0.2569232839303521,0.0005528460284114513,9.894651130321305,0.1053488696786929,0.0004288685700334539,41.1389511748238,2.909577330179468,1.056442855245515,0.2234963153897863,0.7760748160401928,10.19564783514223,1.2,0.4758740007789318,2.496770314023048,0.4758740007789318,0.4758740007789318,0.06846516537052728,0.06630177785354521,3.107896104112321
310,0.03439246798585958,0.2121966100747691,0.2586185103329965,0.03320427632363821,0.2304583439287486,0.2615849241608024,0.9989706366578313,0.1,0.006454327044829805,9.739517038377111,0.007946172272243861,0.2540286345883709,0.0005465809385947493,9.894648977813079,0.1053510221869199,0.0004137727172723588,42.79115307560939,2.877180180893485,1.08676765428903,0.2185230507160981,0.7810631765666478,10.61073054971198,1.2,0.4798528390382541,2.600797746968703,0.4798528390382541,0.4798528390382541,0.06910519255065829,0.06685760719262768,3.237993875597806
320,0.03470123347698531,0.2046757222241243,0.2570774085024071,0.03347867612274886,0.2321730839830798,0.2631444628760097,1.007009393274052,0.1,0.006217307878291709,9.74255820757516,0.007946321143610225,0.2512244845568449,0.0005405166359564956,9.894646983109183,0.1053530168908134,0.0003997832052348381,44.43517527855955,2.845789326163808,1.116331734576696,0.213886061939867,0.7857141548549215,11.02371964473173,1.2,0.4835643984502052,2.704306663249137,0.4835643984502052,0.4835643984502052,0.06970016131068339,0.06737605786416248,3.367444819362999
330,0.03498860773715731,0.1977071034291061,0.2556555097802665,0.03373471955098052,0.2337780967343316,0.2646017716743689,1.014516354265576,0.1,0.005998348415066626,9.745495511162423,0.007946459516540895,0.248506140432993,0.000534641950680008,9.894645129890456,0.1053548701095428,0.0003867832449170834,46.07086691066279,2.815351250307355,1.145160559829866,0.209552592528597,0.7900606242265134,11.43458137249116,1.2,0.4870345099108863,2.807287962113831,0.4870345099108863,0.4870345099108863,0.07025463293437227,0.06786074616129556,3.496237380690222
340,0.03525672203855133,0.1912325510076975,0.2543395463073386,0.03397417307761478,0.2352834860035397,0.2659665052134749,1.021542133588395,0.1,0.005795448888862787,9.748335171556423,0.007946588417323583,0.2458693795659697,0.0005289468442291195,9.894643404417987,0.1053565955820112,0.0003746719893677279,47.69809754031606,2.785817051579791,1.173278641203982,0.2054940192063661,0.7941313088042976,11.84328663546881,1.2,0.4902857731335467,2.90973378884818,0.4902857731335467,0.4902857731335467,0.07077257226723307,0.06831483553441726,3.624361585807511
350,0.03550743526166471,0.1852017480215882,0.253118144721831,0.03419858489393425,0.2366981627254788,0.2672471506587302,1.028131158879883,0.1,0.005606384898301804,9.751084062653751,0.007946709198992079,0.2433095524591011,0.0005234214061948145,9.894641791123535,0.105358208876464,0.000363361781049002,49.31675381646117,2.757142393773151,1.200709806064984,0.2016851737153274,0.7979514645036567,12.24981028798615,1.2,0.4933380715095105,3.011637364762563,0.4933380715095105,0.4933380715095105,0.07125744583885181,0.06874110879448643,3.751808826454166
360,0.03574237436329656,0.1795709458575316,0.2519815084237839,0.03440931658831687,0.2380300072232019,0.2684511821466651,1.034322564058112,0.1,0.005430690185516287,9.753745723208665,0.007946821913233848,0.2408235866171372,0.0005180575344651552,9.894640283757944,0.1053597162420532,0.0003527759008013393,50.92674015878392,2.729285695345416,1.227476550991809,0.1981038905018498,0.8015433335973857,12.65413091117044,1.2,0.4962089595579167,3.112992861309055,0.4962089595579167,0.4962089595579167,0.07171229504039192,0.06914202253748038,3.878571697048795
370,0.03596297010344085,0.1743019575824711,0.2509211484625715,0.03460757064630974,0.2392860122272653,0.2695852181724037,1.040150947647625,0.1,0.005266364130789644,9.756326020140914,0.0079469278893959,0.2384076157395922,0.0005128471802161643,9.894638868969361,0.1053611310306353,0.0003428474706351526,52.52797270511969,2.702209146263285,1.253600927150371,0.1947305363463339,0.8049266161830675,13.05623012120234,1.2,0.498913981227704,3.213795310575492,0.498913981227704,0.498913981227704,0.07213980047458075,0.06951975172593335,4.004643881530897
380,0.03617048471833756,0.169361363401517,0.2499296837558186,0.03479441200651503,0.2404724044158886,0.2706551304404022,1.045646993687667,0.1,0.005112524313089803,9.758828774335871,0.007947027436441717,0.2360587013624697,0.000507783228607147,9.894637540715017,0.1053624592849789,0.00033351743634542,54.12038119206905,2.675877338384599,1.279103867016744,0.1915476900060117,0.8081187925576794,13.45609243109448,1.2,0.5014669535758758,3.314040475979469,0.5014669535758758,0.5014669535758758,0.07254233157992128,0.06987622946093071,4.130019992035438
390,0.03636603629401428,0.1647197042449768,0.2490006533883291,0.03497078785417296,0.2415947523331696,0.2716661589762765,1.050838028073892,0.1,0.004968524637020599,9.761257662520528,0.007947121046379998,0.2337738128540102,0.0005028588799146353,9.894636290748062,0.1053637092519352,0.0003247336963545537,55.70390617800227,2.650257440055104,1.304005693599082,0.1885398054025637,0.8111354609011224,13.85370481629972,1.2,0.503880204398484,3.413724793717526,0.503880204398484,0.503880204398484,0.07292199145390375,0.07021318024041082,4.254695490316021
400,0.03655062405868338,0.160350571024054,0.2481283455930512,0.03513754787494202,0.2426580737768721,0.272623016120665,1.055748593539626,0.1,0.004833048285926795,9.763616791616467,0.007947209419746139,0.2315501601093449,0.0004980679940686496,9.894635112337898,0.1053648876621009,0.0003164497672727907,57.2784969832984,2.625318893266908,1.328325771468634,0.1856928928545758,0.8139906573781942,14.2490564150428,1.2,0.506164826183089,3.512845267852883,0.506164826183089,0.506164826183089,0.07328066321562021,0.07053215561541994,4.3786665571677
410,0.03672513653859769,0.1562312063444231,0.2473077583083691,0.03529545015118812,0.243666840840669,0.2735298738045524,1.060400599913949,0.1,0.004705349008119678,9.765909602202671,0.007947292985216447,0.2293850488010832,0.0004934046290982605,9.894633999241716,0.1053660007582834,0.0003086245030919759,58.84411243255551,2.601033339111641,1.352082782571396,0.1829945751295519,0.8166968003673997,14.6421384453949,1.2,0.5083307223142436,3.61139945102673,0.5083307223142436,0.5083307223142436,0.07362002440007834,0.07083454094609758,4.501930066920317
420,0.03689036854957981,0.1523409258748497,0.2465344628794905,0.03544517391472207,0.2446250925490693,0.2743905172771027,1.064813686846236,0.1,0.00458506723202533,9.768138929410263,0.007947371980944317,0.2272760033695874,0.0004888632188838368,9.894632946453282,0.1053670535467192,0.0003012211053920773,60.40071925640775,2.577373957084829,1.375294789129342,0.1804336128118359,0.819265166082819,15.03294391534237,1.2,0.510386785738721,3.709385370505351,0.510386785738721,0.510386785738721,0.07394157712227878,0.07112157983203916,4.624483494443314
430,0.03704703386305078,0.1486612870257125,0.2458045129126746,0.0355873312045304,0.2455364949623204,0.2752083597731783,1.069005590422771,0.1,0.004471453627163701,9.770307596721757,0.007947446808853341,0.2252209496629489,0.0004844390078253137,9.894631949880631,0.10536805011937,0.0002942066128770703,61.94829088650739,2.554315530007777,1.397978954567011,0.1779998732541729,0.8217059201330017,15.42146745013531,1.2,0.5123410775002887,3.806801478243517,0.5123410775002887,0.5123410775002887,0.0742466720917392,0.07139439940280153,4.746324850847834
440,0.03719577399131353,0.1451758171427858,0.2451143899288017,0.03572247488376318,0.2464043595774883,0.2759864811258417,1.072992348497706,0.1,0.004363972914008599,9.772418321152324,0.007947517804487037,0.223217705945537,0.000480127207037733,9.894631004734688,0.1053689952653142,0.0002875514667814914,63.48680719562633,2.531834485568615,1.420151892545749,0.1756842112761494,0.8240282372571249,15.80770514662315,1.2,0.5142008871335064,3.903646616504743,0.5142008871335064,0.5142008871335064,0.07453652623829586,0.07165401900200996,4.867452640726414
450,0.03733716853208682,0.1418697119715365,0.244460947373657,0.03585110561178547,0.247231694123413,0.2767276742853141,1.07678848427214,0.1,0.004262159017330395,9.774473596637934,0.007947585243288651,0.2212642443566037,0.0004759233378297509,9.89463010719169,0.1053698928083135,0.0002812290012849286,65.01625381819795,2.509908612963577,1.441829552503369,0.1734783331711103,0.8262404378276643,16.1916544304554,1.2,0.5159728197979664,3.999919975740672,0.5159728197979664,0.5159728197979664,0.07481224084964361,0.07190136213249003,4.987865808641787
460,0.03747174283565474,0.1387296170922725,0.243841359363563,0.03597367781475499,0.2480212393293998,0.2774344787615339,1.080407192557915,0.1,0.004165593709724711,9.776475721833028,0.007947649372624798,0.2193586844691142,0.0004718232285044801,9.89462925388276,0.1053707461172417,0.0002752150926907878,66.53662152860953,2.488516921278815,1.463027268114113,0.1713746971012612,0.8283500878061107,16.5733139214331,1.2,0.5176628871012539,4.095621059892228,0.5176628871012539,0.5176628871012539,0.07507481478921015,0.07213726924181701,5.107563694906768
470,0.03759997339039831,0.1357434679009225,0.2432530825110232,0.03609060471601445,0.2487754947218422,0.2781092068463205,1.083860483276299,0.1,0.004073908542681658,9.778426831007055,0.007947710412599261,0.2174992604621274,0.0004678229560237117,9.89462844172329,0.1053715582767139,0.0002694878974205638,68.04790581082304,2.467639569222105,1.483759782661274,0.1693664353142418,0.8303640767884034,16.95268333366329,1.2,0.5192765668784074,4.190749660322471,0.5192765668784074,0.5192765668784074,0.0753251550133502,0.07236250611344452,5.226546002739335
480,0.03772229315280193,0.1329003427824471,0.2426938228983059,0.03620226278127433,0.2494967435011806,0.2787539668884121,1.087159304851014,0.1,0.00398685502577306,9.780328724949547,0.007947768505291481,0.2156844200365348,0.0004639189307442069,9.89462766822696,0.1053723317730418,0.0002640276088518988,69.55010656005581,2.447257707095463,1.504041239523315,0.1674472856049662,0.8322886867862509,17.32976338994328,1.2,0.5208188575789193,4.285305831473575,0.5208188575789193,0.5208188575789193,0.07556408677409099,0.07257777146614987,5.34481276741235
490,0.03783909837253074,0.130190300596162,0.2421614978471629,0.03630899711313572,0.2501870809636217,0.279370693317442,1.090313696398763,0.1,0.003903371086098266,9.782184599232975,0.00794782434267584,0.2139120296927723,0.000460107310725388,9.894626928629531,0.1053730713704716,0.0002588162433509051,71.04322645346993,2.427353912591196,1.52388544909745,0.1656114987141233,0.8341296850425964,17.70455567034775,1.2,0.5222943438500095,4.379289865309184,0.5222943438500095,0.5222943438500095,0.07579236607598594,0.07278370615945076,5.462364323888907
500,0.03795078794773125,0.1276041669313329,0.241654058138134,0.03641115438170166,0.2508485567264899,0.2799612301123823,1.093333716903895,0.1,0.003824306128870157,9.783994945414324,0.007947877320477192,0.2121807484686485,0.0004563843096329164,9.894626223114232,0.10537377688577,0.0002538356272102763,72.52727716245657,2.407910744714449,1.54330574560785,0.1638536231225614,0.8358925412503005,18.0770633044516,1.2,0.5237075869646818,4.472702392417038,0.5237075869646818,0.5237075869646818,0.07601075362246597,0.07298094840883672,5.579201428481268
510,0.0380576502474719,0.1251336140020723,0.2411700085801104,0.03650898452236587,0.2514827393084312,0.2805270954175838,1.096226632901899,0.1,0.003748690446195243,9.785761827886708,0.007947928050116959,0.2104894816789411,0.000452747709829561,9.894625549523139,0.1053744504768621,0.0002490726640114112,74.00226642490311,2.388912477099404,1.562314389100063,0.1621690956116633,0.8375818317243776,18.44728926523628,1.2,0.5250619231239694,4.565544101761805,0.5250619231239694,0.5250619231239694,0.07621979841977049,0.07316996382030115,5.695324920046628
520,0.03815997599237595,0.1227720970790823,0.2407078156335922,0.03660274434433763,0.2520912756475645,0.2810697637935544,1.09900000546346,0.1,0.003676498566710748,9.787486787418812,0.007947976607126031,0.2088367140263367,0.0004491942584853062,9.894624904661802,0.1053750953381987,0.0002445138290649878,75.46820754605926,2.370344411183213,1.580923261925608,0.1605535814167162,0.8392019047542176,18.81523724395925,1.2,0.5263608870424221,4.657815848012561,0.5263608870424221,0.5263608870424221,0.07642005757453067,0.0733512457751356,5.810735849710928
