Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
130,0.03387032246759721,0.6619194185988212,0.2300691319943629,0.03741289642490268,0.2920161137794931,0.1872740797751484,1.164718768147334,0.1,0.02147856608025218,9.659517972076669,0.007937362322695323,0.3190034618418625,0.0006987778953009775,9.894773262885604,0.105226737114364,0.00116398183007223,12.76125499179123,3.707660421556311,0.4129880991364174,0.4403507604309412,0.5584852577389707,3.098581887896244,0.2,0.5853180441768685,0.7154807102528724,0.5853180441768685,0.5853180441768685,0.0732543773600039,0.08133859580490485,0.8796687323836546
140,0.03885058350501563,0.5806344262138526,0.2143955749801584,0.04122306241838235,0.3116181234535492,0.1983399709396745,1.270929798111855,0.1,0.01874140941004671,9.665496008565622,0.007939225096817586,0.3157625820228035,0.0006879288489347302,9.894745853099279,0.1052541469006857,0.001055030909453725,14.63584466396721,3.626896811488292,0.4645092153221431,0.4078565376827269,0.5910884314077995,3.576716751223202,0.2,0.6308399592233925,0.8344307827423101,0.6308399592233925,0.6308399592233925,0.08217575669491672,0.08772545808523394,1.028175548867639
150,0.04288616406779563,0.5176094424952076,0.2033454407438478,0.04432585834812915,0.3279594522806902,0.207603846761524,1.357880002462329,0.1,0.01660604400278142,9.671723194554,0.007940552330901119,0.3116707614416195,0.0006764548898441131,9.894726681018714,0.1052733189812483,0.0009609627419925809,16.5284941011949,3.553406417921423,0.5148726006142199,0.3806262348674626,0.6184128023905251,4.057995901797884,0.2,0.6684409094392297,0.9543520536759301,0.6684409094392297,0.6684409094392297,0.08940326318162545,0.09299802355606461,1.177953860671861
160,0.04617684957945976,0.4671618338502733,0.1950876899876464,0.04689262140778402,0.3417839066860911,0.2154694193967868,1.430217637747733,0.1,0.01489986370729533,9.677955014110795,0.007941548970671154,0.3071451221804878,0.0006648745057820994,9.894712504934631,0.1052874950653354,0.0008801524856900122,18.43373713926166,3.485650071657544,0.5640222575748791,0.3574823259195222,0.6416375215947672,4.541366406441433,0.2,0.6999938819256074,1.07492992328213,0.6999938819256074,0.6999938819256074,0.09533330128098662,0.09742031239733474,1.328593010790898
170,0.04889619667511653,0.4258181351617542,0.1886633755017223,0.0490487626636657,0.3536264668848182,0.2222284045660827,1.491295822110863,0.1,0.01350540920218012,9.684052529696727,0.007942332366412522,0.3024420610992526,0.0006534755240049529,9.894701511734427,0.1052984882655397,0.0008106840978332804,20.34743138366707,3.422552239260274,0.6119283662816296,0.3375761421649227,0.6616131737372233,5.02602595206826,0.2,0.7268375729250885,1.195931468520851,0.7268375729250885,0.7268375729250885,0.1002734356381359,0.1011809677555521,1.479791279325432
180,0.05117651327986352,0.391303891880968,0.1835157224904417,0.05088464962109905,0.3638806131437501,0.2280966670298669,1.543533090800215,0.1,0.01234810758804705,9.689936014188248,0.007942969225252906,0.2977158782216144,0.0006424091134164518,9.894692661820043,0.1053073381799209,0.0007507400762929308,22.2663769944477,3.363340863290115,0.6585804100042214,0.3202795606284995,0.6789696992951867,5.51134479620737,0.2,0.7499444313061785,1.317177233707735,0.7499444313061785,0.7499444313061785,0.1044486514297855,0.1044169270385058,1.631317489130431
190,0.05311522245711139,0.3620497768546537,0.1792946016905202,0.05246647782802005,0.3728435751659946,0.2332380152255196,1.588712586445139,0.1,0.01137330956226592,9.695570408198712,0.007943501804807528,0.2930562822370316,0.0006317461647687549,9.894685315676204,0.1053146843237593,0.0006987292727057785,24.18803465865611,3.307445468310111,0.703981896917246,0.3051153936286183,0.6941858770986505,5.99681537292572,0.2,0.7700399472469722,1.438524439970779,0.7700399472469722,0.7700399472469722,0.1080231459850986,0.1072302783871159,1.782988388078328
200,0.05478296127635231,0.3369459379969304,0.1757706472836905,0.05384296497809436,0.3807402966085168,0.2377772446659204,1.628155921483644,0.1,0.01054111363666751,9.700946570517905,0.00794395674608527,0.2885123158429879,0.0006215110658777444,9.894679079712239,0.1053209202877268,0.0006533330976271147,26.11038488680014,3.254438302084109,0.7481471151550563,0.2917192441463423,0.7076274227559802,6.482028745042164,0.2,0.7876676479361907,1.559859048775075,0.7876676479361907,0.7876676479361907,0.1111165762271081,0.1096974605171814,1.934657964091758
210,0.05623202962039782,0.3151698658053553,0.1727847103890655,0.05505094275666376,0.3877479202544733,0.2418133039804512,1.662870460006148,0.1,0.009823174744682341,9.706067663059192,0.007944351882087988,0.2841091621940167,0.0006117032809605715,9.894673688561515,0.1053263114384515,0.0006134654460931183,28.03178754607951,3.203983852043767,0.7910973373562887,0.2798020548743656,0.7195844796794858,6.96664808582228,0.2,0.8032480333057859,1.681087935487029,0.8032480333057859,0.8032480333057859,0.1138183901380997,0.1118775480900392,2.086207231155897
220,0.05750304887836231,0.2960997502770519,0.1702207398730049,0.0561197459098702,0.3940085189609417,0.2454250253287941,1.693663772633223,0.1,0.009198189297069325,9.710944509858148,0.007944699328772115,0.2798573008420928,0.0006023077452434134,9.894668961484072,0.1053310385158919,0.0005782198331023586,29.950864085787,3.155814455591043,0.8328590174641608,0.2691330816401186,0.7302886985267265,7.450387277936007,0.2,0.8171199666898328,1.802132117523915,0.8171199666898328,0.8171199666898328,0.1161989251079804,0.113818159713232,2.237535365742594
230,0.0586266432450109,0.2792658922612931,0.1679957122943201,0.05707183930896671,0.3996335017535776,0.2486749719884011,1.721155915575708,0.1,0.008648511012365313,9.715592453481348,0.007945008019390538,0.2757590355035394,0.0005933041626740639,9.894664777169735,0.105335222830229,0.0005468749320924315,31.86648746817561,3.109714829939479,0.8734618753236505,0.2595290449267449,0.7399240801411101,7.933010549331921,0.2,0.8295453583127514,1.922927034692628,0.8295453583127514,0.8295453583127514,0.1183117154101202,0.1155560693635587,2.388560058917697
240,0.05962691931231419,0.2642993927841922,0.1660467174404325,0.05792516987234252,0.4047139140123554,0.2516143184240093,1.745845407195782,0.1,0.008162663104739452,9.720026001461246,0.007945284177082564,0.2718113354314221,0.0005846689205966307,9.894661039635043,0.1053389603649212,0.0005188394838874493,33.77770881299789,3.065505837416394,0.912938018759704,0.2508398605259,0.7486412999901603,8.414317043189918,0.2,0.840736823809572,2.04341790928585,0.840736823809572,0.840736823809572,0.1201991911233567,0.1171211174201894,2.5392115609609
250,0.0605229546281998,0.2509080878683698,0.1643255605859543,0.05869418384557389,0.4093242695062707,0.2542850716551101,1.768135382060047,0.1,0.007729697339585445,9.724261773009413,0.007945533077983168,0.2680085296482765,0.0005763782195700764,9.894657677251045,0.1053423227489233,0.0004936301542535602,35.68372463765331,3.023036478454057,0.9513208318683062,0.2429422181874091,0.7565641516582887,8.894135872026776,0.2,0.8508673992381489,2.163558285013264,0.8508673992381489,0.8508673992381489,0.121895220476613,0.1185375811179412,2.689430763007355
260,0.06133008551207837,0.2388576656289973,0.1627946456454832,0.05939065721384892,0.4135261950154162,0.2567220402469158,1.788355697951028,0.1,0.007341583132895274,9.728314373590742,0.007945758676188287,0.2643440432736264,0.000568409580403203,9.89465463518505,0.1053453648149148,0.0004708496371291743,37.58385222843518,2.982177159785836,0.9886442529100792,0.2357338655470771,0.7637952848157482,9.372320772185258,0.2,0.8600794595803516,2.283308514350027,0.8600794595803516,0.8600794595803516,0.1234272313099253,0.1198254296074471,2.839167252496392
270,0.06206079586375914,0.2279580148726729,0.1614242085390019,0.06002428814961243,0.4173710693892161,0.2589543027803574,1.806778888536918,0.1,0.006992382334486049,9.732196698387048,0.007945963864397432,0.2608109192759712,0.0005607419379533896,9.894651869628724,0.1053481303712397,0.0004501693625599736,39.47750811194805,2.942815404357974,1.024942262641013,0.229129328211073,0.7704205024263238,9.848745928594616,0.2,0.8684911920649452,2.402634572245697,0.8684911920649452,0.8684911920649452,0.1248176872419339,0.1210012351624736,2.988377791881245
280,0.06272535161806976,0.2180532273274381,0.1601903799787416,0.06060313182967861,0.4209020580144668,0.2610063412923205,1.823631966130001,0.1,0.006675331874896027,9.735922999477612,0.007946151946760384,0.2574016686450177,0.0005533555646767628,9.894649341867234,0.1053506581327299,0.0004313160033394049,41.36418859220932,2.904852791824167,1.060248781850083,0.2230565978821961,0.7765120861144219,10.32330259412522,0.2,0.8762014709032234,2.521507135053014,0.8762014709032234,0.8762014709032234,0.1260851574991012,0.1220788583894307,3.137025136804574
290,0.06333226800159719,0.2090142417237249,0.159073800382975,0.06113393020784893,0.4241556753498587,0.2628989000225641,1.839105450405879,0.1,0.006387336708108263,9.739502690342164,0.007946324301314034,0.25410997294747,0.00054623302844711,9.894647026195546,0.1053529738044166,0.0004140605980453528,43.24346193578376,2.868201573923217,1.094596849968623,0.2174546298669426,0.7821313095349702,10.79589668668247,0.2,0.8832936160291238,2.639900836919474,0.8832936160291238,0.8832936160291238,0.1272451160370968,0.1230699766717431,3.285077082507763
300,0.06388866526387155,0.2007334015374934,0.1580586016596685,0.06162236774561837,0.4271630152039567,0.264649676629852,1.853360377042291,0.1,0.006124547136699866,9.742946541060071,0.007946483075651151,0.2509289118010339,0.0005393577025910578,9.894644893520878,0.1053551064790868,0.0003982105648689829,45.11495270564649,2.832783880520247,1.12801917142415,0.2122713214474793,0.7873304679876103,11.2664463262401,0.2,0.8898383173668442,2.757793681617029,0.8898383173668442,0.8898383173668442,0.1283105570129865,0.1239844950374297,3.432505713077993
310,0.06440054245183409,0.1931200317444227,0.157131650953816,0.06207327073649426,0.4299507189475363,0.2662738583225422,1.866533791658663,0.1,0.005883263184123113,9.746264123880982,0.007946629891236318,0.2478526129326737,0.0005327150982766591,9.894642925011512,0.1053570749884503,0.0003836025066010769,46.97833472773333,2.798529225642332,1.160547383471297,0.2074619371439254,0.7921544603494318,11.73488032418997,0.2,0.8958959454698991,2.875166533178354,0.8958959454698991,0.8958959454698991,0.1292924714715316,0.1248308708618884,3.579286748529577
320,0.06487298930073368,0.1860973449355215,0.1562819871531185,0.06249076300727966,0.4325417359489903,0.2677845460871111,1.878743038295718,0.1,0.005661731167384959,9.749462544594262,0.007946765742205588,0.2448757242361946,0.000526292041207186,9.894641103155502,0.1053588968444608,0.0003700973234195619,48.83332566604535,2.765373642856197,1.192212214772325,0.2029878739055369,0.7966420287710019,12.20113661637111,0.2,0.9015183522486006,2.992002729361159,0.9015183522486006,0.9015183522486006,0.1302002184133839,0.1256163668132215,3.725399051419815
330,0.06531035096332716,0.1795998469236491,0.1555003905781608,0.06287838786056209,0.4349559445107337,0.2691931063440075,1.890089141211206,0.1,0.005456902285551784,9.752550257753773,0.007946892141302958,0.24199283995857,0.000520076211767742,9.894639411165052,0.1053605888349115,0.000357575780739195,50.67967793363108,2.733259210357985,1.223043497823831,0.1988156243529196,0.8008267998662989,12.66516100497096,0.2,0.9067503139415891,3.108287736571059,0.9067503139415891,0.9067503139415891,0.1310418141323022,0.1263472533122891,3.87082418811584
340,0.0657163588096316,0.1735713446032659,0.1547790497397828,0.06323920679623092,0.4372106469619994,0.2705094427206386,1.900659555157244,0.1,0.00526744982356021,9.755533265203139,0.007947009791704651,0.2391992849711936,0.0005140565055093101,9.894637836668279,0.1053621633316848,0.0003459350612313696,52.51717705184587,2.702132629036814,1.253070015707758,0.1949159862220858,0.8047380787166394,13.12690623722421,0.2,0.9116307030157735,3.224008871109739,0.9116307030157735,0.9116307030157735,0.131824163965613,0.1270289731314556,4.015546072042562
350,0.06609434998468808,0.1679626634060817,0.1541110992541006,0.06357597249972446,0.4393213931144114,0.2717423948440889,1.910532997911197,0.1,0.005091608999202187,9.758417889085623,0.007947119589050318,0.236490501913069,0.0005082224635770229,9.894636367895293,0.1053636321046717,0.0003350833901433602,54.34563007781356,2.671944438534323,1.282319759827757,0.1912629227395891,0.8084019938702331,13.58632976093236,0.2,0.9161945293902252,3.339154692539958,0.9161945293902252,0.9161945293902252,0.1325534614415259,0.1276664287756522,4.159550189959969
360,0.06644702553454074,0.1627325761138857,0.1534910551544397,0.06389091602379865,0.4413008585574194,0.2728993266246005,1.919773241746148,0.1,0.00492796577580714,9.761209537603047,0.007947222297047229,0.233862496619067,0.0005025650188877815,9.894634995110625,0.1053650048893376,0.0003249464571087067,56.16487823966457,2.642650266583054,1.310819304891577,0.1878346331147483,0.8118404204281843,14.04339692524294,0.2,0.9204701584446182,3.453715912760531,0.9204701584446182,0.9204701584446182,0.1332347256292618,0.128263591098971,4.302824758485987
370,0.06677660476492824,0.1578452671801859,0.1529143149089021,0.06418588721054393,0.4431602984697734,0.2739868809430773,1.928433670760855,0.1,0.004775407582350157,9.763912785352252,0.007947318604484598,0.2313118070633513,0.0004970761638571291,9.894633708653481,0.1053662913464812,0.0003154610347479413,57.97478811971914,2.614208651852531,1.338593989100746,0.184611524184317,0.8150730147810914,14.49807851423311,0.2,0.9244819019904719,3.56768477540498,0.9244819019904719,0.9244819019904719,0.1338720916034248,0.1288238557495088,4.445359954565605
