Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,1,0,0,0,1,0.5,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
10,0.1407510506687176,1.783846655943549,0.9399148103549149,0.05072720536671187,0.07061659040790252,0.04745130635351394,0.0630075044567133,0.9369924955432869,0.5,8.223499097608325,1.766886790101353,0.007542783667402067,0.009614112289883762,0.000352391777563045,9.929589204238027,0.07041079576196152,0.0003274187889397823,0.02086613585805164,4.989402103853289,0.000132525088389021,0.9995011330091202,0.0001714482019370662,0.01166907182862064,0.7610133115753853,0,0.07667686424138408,0.001252290050413867,0.07667686424138406,0.07667686424138408,0.2389866884246137,0.01002324223159523,0.001374841630657856
20,0.06173484159692871,2.237468232052607,0.7191052045373614,0.008219532191569809,0.06573825643542737,0.02192332478026087,0.210177911180306,0.7898220888196942,0.5,6.666590148124921,3.31055667329276,0.01589643638870575,0.02285317858204815,0.0008082268440477316,9.82089945135116,0.1791005486488265,0.001262844028130183,0.03202805818856869,4.974350991969327,0.0002714430322082629,0.9982838404276217,0.0004533155442450913,0.03687177947721332,0.9455583390622806,0,0.1453342755338663,0.006506124694529163,0.1453342755338663,0.1453342755338663,0.05444166093771885,0.02030635963643711,0.007507204649391713
30,0.02024173747979047,2.492193105103939,0.6402499244309727,0.006925404164795867,0.02978387040756953,0.008111754309307084,0.1918390364558284,0.8081609635441719,0.5,5.329890472562601,4.630317718477276,0.02345308057013612,0.03979180895948525,0.001275425816247,9.72085781264011,0.2791421873598847,0.002529492594391806,0.04645791418328909,4.954981129891064,0.0005012291161667078,0.9965495937829667,0.0009209136226381346,0.03858979614774453,0.9797609649733201,0,0.09336171165675353,0.009463306952481458,0.09336171165675353,0.09336171165675353,0.02023903502667961,0.01330272571907397,0.01151467885904944
40,0.009138121573337704,2.648081531606024,0.6815845742221738,0.004717591220521007,0.01426908886694877,0.004961899873300981,0.1176938194532977,0.8823061805467026,0.5,4.195390619239702,5.744035939290943,0.03003738612327734,0.06057344146878061,0.001739100415352728,9.634686489736403,0.3653135102635942,0.003941386038545707,0.06578690145017828,4.93117744944272,0.0008786334034886301,0.9943686247303432,0.001689989231107954,0.03076180956758583,0.9874141965236338,0,0.0455959602183485,0.008472240608084216,0.04559596021834848,0.0455959602183485,0.0125858034763658,0.006505844770795581,0.01068439143533715
50,0.00523238214771167,2.747344285316255,0.7504501172215575,0.002744789711146447,0.01022249009999577,0.004527900132171568,0.06775863779517501,0.9322413622048257,0.5,3.233300898727173,6.681303959741649,0.03572331871757207,0.08539514153084722,0.002199154492601737,9.561398943726385,0.4386010562736108,0.005405207739323865,0.09270630089175419,4.902543269081278,0.001503424384191326,0.9916409894889157,0.002953802771757346,0.02880900059091726,0.9923056825464671,0,0.02632719006996343,0.007386891782266559,0.0263271900699635,0.02632719006996343,0.007694317453532529,0.003717348918389855,0.009341870052105392
60,0.003118276396420707,2.804471452091239,0.8062449596170201,0.001773070613837755,0.01000598984512409,0.004988373949901731,0.04764103078986773,0.9523589692101331,0.5,2.420225171220469,7.465409024047416,0.04060483056505287,0.1143658047329109,0.002658263292624428,9.499284818455372,0.5007151815446318,0.006881030711959591,0.1318424840446033,4.868487661030057,0.002556575119577468,0.9880683041751527,0.005050665112883208,0.03408256621323152,0.9952975761658209,0,0.02146350421646451,0.007865425988084087,0.02146350421646453,0.02146350421646451,0.004702423834178528,0.002997274642854031,0.00976627487044741
70,0.002048533721125917,2.827279961932327,0.8399101168888523,0.001497286284773664,0.0117651580019812,0.006272018839040695,0.04443689524024048,0.9555631047597604,0.5,1.742400184730816,8.11032100980426,0.04474077031370177,0.1472788054655049,0.003116618705106688,9.44708553902098,0.5529144609790219,0.008349788133480246,0.1916313129450921,4.828285110015659,0.004376175081656525,0.9830567092679099,0.008593502598605302,0.04589097367965381,0.9965661833240417,0,0.02281874374587537,0.009989851732418693,0.02281874374587537,0.02281874374587537,0.003433816675957742,0.003164312435641455,0.01222090783230183
80,0.001683776583563641,2.819710853956467,0.8517600052239319,0.001614241467976393,0.01553864898033041,0.008623798605774328,0.05110384463289058,0.9488961553671105,0.5,1.19618017449715,8.620628208627039,0.04814202618086279,0.183191616875961,0.003567502531720384,9.404187948737267,0.595812051262737,0.009788794681076874,0.2874216733024469,4.781162691278261,0.007587421836635694,0.9755092325225267,0.01470197279639236,0.0660950013802043,0.9967429591806878,0,0.02850769863658428,0.01396282111791172,0.02850769863658428,0.02850769863658428,0.003257040819311775,0.003936836019028459,0.0169513494949351
90,0.001767146485257853,2.780369369160472,0.8423579014715504,0.002027392123123199,0.02208258769852219,0.01255731502255624,0.0664712749979286,0.9335287250020725,0.5,0.7871197338175429,8.993045260338834,0.05076909186343538,0.2198350058447043,0.003992041594524294,9.37065982791478,0.6293401720852236,0.01114890113117255,0.4426200790895701,4.726615309272646,0.01315670267801042,0.9635990593898643,0.02525203947895686,0.09945260697085663,0.9962050972110722,0,0.03923089292002665,0.02063251200195715,0.03923089292002665,0.03923089292002665,0.003794902788927385,0.00540415506506046,0.02494458635515804
100,0.002193983597591935,2.702848768049445,0.810367792526238,0.002768177169512908,0.0326853473444674,0.01876031950333164,0.09236345792228229,0.9076365420777187,0.5,0.5159157160541451,9.230418311848588,0.05259286235817804,0.2536659721004222,0.004360726622467456,9.346764922603084,0.653235077396925,0.01233917363292633,0.6764656295950217,4.665242388586676,0.02189397956981736,0.9451630668794532,0.04249775948760989,0.151841447969803,0.9950153787119121,0,0.05713077576361273,0.03136538857024489,0.05713077576361274,0.05713077576361273,0.004984621288087426,0.007859596403875681,0.03785122340727744
110,0.002978076353544711,2.581758675107783,0.7539016639585496,0.003915636538210311,0.0483762203837686,0.02750554047653385,0.1311451036598311,0.8688548963401699,0.5,0.3552379306441386,9.36306394429765,0.0537253613030634,0.2816981250604579,0.004651662629291439,9.331540140029755,0.6684598599702561,0.013251571390326,0.981328815907583,4.59963422218236,0.03348892774274125,0.9194729376149099,0.06727549099475602,0.225149770254681,0.9930615031853617,0,0.08469807302397259,0.04714178634178832,0.08469807302397261,0.08469807302397259,0.00693849681463782,0.01165305308768189,0.05695213408644553
120,0.004171818941298406,2.421886225086626,0.6755898454126499,0.005484150932573885,0.06877675943626187,0.03822196023903853,0.1819703928183243,0.8180296071816768,0.5,0.2616669606058531,9.435276704557625,0.05439968743630223,0.30305633483789,0.004863853227161296,9.32243899775211,0.6775610022479036,0.01382388039526583,1.331706754960859,4.533616695357749,0.04683161989456038,0.8883685033174163,0.0978076162873127,0.3152792386306812,0.9902528646288247,0,0.1225564914442639,0.06760950823889052,0.1225564914442639,0.1225564914442639,0.009747135371174729,0.01688440041154126,0.08196321515483129
130,0.005757594200637953,2.238830730893813,0.5864084992231843,0.007332674022223601,0.09222292391907325,0.04993130004343813,0.2390856521289079,0.7609143478710934,0.5,0.2040102278169243,9.477624918744212,0.05481432181709459,0.3183648534455961,0.005008758380172487,9.31692175896918,0.6830782410308333,0.0140677039282163,1.709410592494037,4.470313099444899,0.06108680400380574,0.8547735152743272,0.1311587807974305,0.4166799291060603,0.9867424709016784,0,0.1684468910066184,0.09154378727685893,0.1684468910066184,0.1684468910066184,0.01325752909832102,0.02325037267029744,0.1114507782402202
140,0.007589129891854078,2.050944103196349,0.5011199034963483,0.009226794573477172,0.1168462800925655,0.06180105969293178,0.2952550720726146,0.7047449279273865,0.5,0.1657678628850987,9.505401191864584,0.05508538610341905,0.3288309452570471,0.005101040327505697,9.313385220543521,0.6866147794564919,0.01404353241300352,2.105921511323918,4.411251494710601,0.07582738572102268,0.8210108660158256,0.1649456015711447,0.5254040092387633,0.9829384536058351,0,0.2186720439080925,0.1177924595473601,0.2186720439080929,0.2186720439080925,0.01706154639416457,0.03023793829690818,0.1439693544713031
150,0.00945435495028089,1.872397621473963,0.4298361402825124,0.01097668226253771,0.1412562272890735,0.07330828493356636,0.3457090704656957,0.6542909295343055,0.5,0.1388232297097626,9.525567688357189,0.0552729773563401,0.3356090819395596,0.005153928099859934,9.310978560534085,0.689021439465926,0.01382575854359056,2.517394294030023,4.356778241040344,0.09086615286341068,0.7884074039426252,0.1977668375137585,0.6390430394917377,0.9792735904760381,0,0.2698758060441266,0.1455755925245952,0.2698758060441275,0.2698758060441266,0.02072640952396127,0.03737530332173414,0.1785030046882762
160,0.01118159775580349,1.711031738151021,0.3749912971352646,0.01249565510249288,0.1646387473240977,0.08418892040691942,0.388834869858448,0.6111651301415534,0.5,0.1189303290422775,9.541364888412152,0.05540882017888853,0.339704782551961,0.005178526049471545,9.309258240671166,0.6907417593288456,0.01348146356763566,2.941560130912224,4.306576791686246,0.106102141467906,0.7575622417547739,0.2289562946775649,0.756115274466142,0.9760136066937646,0,0.319786555225163,0.1744071596734961,0.3197865552251612,0.319786555225163,0.02398639330623475,0.04434057285863918,0.2144090322127357
170,0.01268687703772656,1.569373979149481,0.3341330018967404,0.01377534478505359,0.18661927323278,0.09434779731040813,0.4249403210451566,0.5750596789548447,0.5,0.1036977616429648,9.554401875806121,0.05551078367838363,0.3419003625577931,0.005183420031460586,9.307980108180608,0.6920198918194057,0.01306301771273963,3.376705725966333,4.260107895257056,0.1214725822472348,0.7286642600926995,0.2582727221945353,0.8756777424522842,0.9732403308259751,0,0.3671719353279363,0.2039820994294184,0.3671719353279359,0.3671719353279363,0.02675966917402416,0.05095777228792445,0.2512833204183418
180,0.01395742690340037,1.446669927247753,0.3035597355927978,0.01484364861398434,0.2070931901772622,0.1037818475876301,0.4550594211824186,0.5449405788175826,0.5,0.09170778481300047,9.565518086483532,0.05558950354270289,0.3427741287113167,0.005174924444977492,9.307001106269954,0.6929988937300586,0.01260783529335014,3.821412150794428,4.216822348450529,0.1369322114977043,0.7017036131039258,0.2856885516026985,0.9971193806939948,0.9709254821729154,0,0.4115301517152051,0.2341048558702838,0.411530151715205,0.4115301517152051,0.02907451782708375,0.05715428928037719,0.2888673777441705
190,0.01501732682692375,1.340665765723861,0.2801521903664214,0.01573766032899866,0.2260956173893575,0.1125297434187953,0.4803178835862144,0.5196821164137868,0.5,0.08205211401877284,9.575207550630671,0.05565176063995466,0.3427403353585955,0.005157537216920543,9.306231978880932,0.6937680211190821,0.01214101984479087,4.274443481253194,4.176243329295565,0.1524446824255568,0.6765858842960815,0.3112730958591023,1.120032911178886,0.9689990916016031,0,0.4527846169701126,0.264647628775974,0.4527846169701127,0.4527846169701126,0.03100090839839581,0.06291802216013889,0.3269927942914995
200,0.01590203269906706,1.248751632427859,0.2617328068419003,0.01649175680918066,0.2437208520370417,0.1206447012252595,0.5016935101673288,0.4983064898326725,0.5,0.07413127572739156,9.583779282170411,0.05570199369501263,0.342089442109532,0.005134379483138391,9.305614880104315,0.6943851198957001,0.01167855661991244,4.73473061812025,4.137982254064485,0.167980148134131,0.6531862237905506,0.3351352195895114,1.244136628729012,0.9673870162368285,0,0.4910665133675826,0.2955237552160905,0.4910665133675827,0.4910665133675826,0.03261298376317027,0.06826662134896971,0.3655459396574387
210,0.01664573120425151,1.168518409499498,0.2468690927193085,0.01713413963835471,0.2600812689893225,0.1281818503700245,0.519967592515167,0.4800324074848342,0.5,0.06752342756965683,9.591453893338995,0.05574327289783051,0.3410226790987965,0.005107590851315234,9.305110338329907,0.6948896616701093,0.01123006851436553,5.201333530831165,4.101729956184813,0.1835133521466183,0.6313735782810972,0.3573963532045137,1.369221466034295,0.9660252964162236,0,0.5265893649873834,0.3266716731492205,0.5265893649873834,0.5265893649873834,0.0339747035837752,0.07322963641894795,0.404446660100384
220,0.01727698790440065,1.0979463215943,0.2346179441454345,0.01768686430501727,0.275288620503043,0.1351933829787174,0.5357450904885898,0.4642549095114111,0.5,0.06194150952817028,9.598380320799867,0.05577770808479623,0.3396781696798024,0.005078613420860737,9.304691192831811,0.695308807168205,0.01080092180393053,5.67344293176618,4.067240135235513,0.1990234187499515,0.6110203370853748,0.3781787411106672,1.495124420264515,0.9648630225643998,0,0.5595859591887938,0.358044785515134,0.5595859591887939,0.5595859591887938,0.03513697743559899,0.07783949837275343,0.4436347767846334
230,0.01781830207315522,1.03540984183613,0.2243426917371864,0.01816692184704792,0.289447034848989,0.141726943616786,0.549491288049195,0.4505087119508057,0.5,0.05716900482122845,9.604680049311831,0.05580682490380835,0.3381509458746615,0.005048416476098581,9.304338141932689,0.6956618580673269,0.01039372247690773,6.150337819339132,4.034314794651916,0.2144923901574514,0.5920065471594788,0.3975997303635866,1.621710821074865,0.9638609023578013,0,0.5902812881836732,0.3896057124670064,0.5902812881836732,0.5902812881836732,0.03613909764219755,0.08212763018253373,0.4830623791449965
240,0.01828702725375209,0.979616150568263,0.2155992134702262,0.01858742383479838,0.302651092743251,0.1478254487263391,0.561565905930741,0.4384340940692598,0.5,0.05305141513627389,9.610442370947323,0.05583172101518092,0.3365062139239097,0.005017645408737207,9.304037108041724,0.6959628919582898,0.01000934868153092,6.631386078464719,4.002792232725045,0.2299051721315747,0.5742212641888103,0.4157693871296383,1.748865207806932,0.9629887921093399,0,0.6188827511237139,0.4213231099912582,0.6188827511237138,0.6188827511237139,0.03701120789065889,0.08612302595808648,0.5226895143590985
250,0.01869650477840011,0.9295351162149268,0.2080687940515606,0.01895856440358193,0.3149858501895153,0.1535273526650534,0.572249886231319,0.4277501137686818,0.5,0.04945822268449792,9.615752867654459,0.05585326787714034,0.3347889096687062,0.004986731390760783,9.303777485109753,0.6962225148902618,0.009647620571362455,7.116010598852706,3.972538714389698,0.2452485503109903,0.5575629057595312,0.4327894736690854,1.876485672686337,0.9622234751036595,0,0.6455780074066303,0.4531698746163353,0.6455780074066304,0.6455780074066303,0.03777652489633933,0.08985193073961882,0.5624817656019089
260,0.01905708859634827,0.8843367480873705,0.2015154876793576,0.01928838177754993,0.3265275333064502,0.158867188557175,0.5817654231794729,0.4182345768205278,0.5,0.04630892915436829,9.620661032197049,0.05587203818921146,0.3330300386569188,0.004955951952563154,9.303551660893591,0.6964483391064248,0.009307756563882507,7.603715301809826,3.94344086819321,0.2605117213205017,0.5419385801218862,0.4487536633142069,2.004483116632692,0.9615468277053663,0,0.6705355613063487,0.4851219494836004,0.6705355613063487,0.6705355613063487,0.03845317229463263,0.09333791389323254,0.6024086597609203
270,0.01937688020007075,0.8433463494878261,0.1957618633527714,0.0195832639730673,0.3373446785627608,0.1638759051226072,0.5902901701575994,0.4097098298424012,0.5,0.04352208160263685,9.625225719956941,0.05588854375066994,0.3312521984545613,0.00492550130911716,9.303353672961586,0.6966463270384307,0.008988643076278601,8.094035367659078,3.915401253601098,0.2756849492118745,0.5272639025748257,0.463747454348872,2.132777059528083,0.9609445876673843,0,0.6939067859117158,0.5171583507467226,0.6939067859117156,0.6939067859117158,0.03905541233261452,0.09660214706468662,0.6424435993786854
280,0.01966230014549095,0.8060093720717361,0.1906708103350393,0.01984837036342617,0.3474984903430949,0.1685812032151711,0.5979679458108145,0.4020320541891859,0.5,0.04103985016568968,9.629490709196547,0.05590317379644785,0.3294694406448083,0.004895488470469666,9.303178489069131,0.6968215109308856,0.008689017428814427,8.586558062887148,3.888337430620318,0.2907601165111048,0.513462476245647,0.477848506325516,2.26129356505773,0.9604053570076947,0,0.7158272546853025,0.549259518753382,0.7158272546853025,0.7158272546853025,0.0395946429923041,0.09966359598159857,0.6825619410952188
290,0.01991850313830118,0.7718647812951658,0.1861351936347622,0.02008789421667706,0.3570441315191625,0.1730080736752403,0.6049161981904514,0.3950838018095491,0.5,0.03881996230425376,9.633487066706477,0.05591620678936169,0.3276929709970495,0.004865991744005223,9.303022670225184,0.6969773297748337,0.008407567313931724,9.080914598828089,3.862175470229751,0.3057303150208437,0.5004647479905143,0.4911276846955316,2.389967472103235,0.9599199373907673,0,0.7364186258945189,0.5814082968105093,0.7364186258945189,0.7364186258945189,0.04008006260923173,0.1025392748062945,0.7227419478537574
300,0.02014966814121669,0.7405263204784117,0.1820697186616183,0.02030528838557342,0.3660311539434564,0.1771789743640341,0.6112319173899188,0.3887680826100815,0.5,0.03682368349982539,9.637246370084702,0.05592789065326972,0.3259299464237373,0.004837052233960149,9.302883206740466,0.6971167932595562,0.008143000904272793,9.576765420184113,3.836851202939205,0.3205895588546299,0.4882077604503426,0.5036492386453622,2.51873852329089,0.9594808216576696,0,0.7557903425740754,0.6135888460450429,0.7557903425740754,0.7557903425740754,0.04051917834232938,0.1052444909099592,0.7629636451086005
310,0.02035922129765035,0.7116676097345411,0.1784057161312847,0.0205034171158985,0.3745042142764403,0.1811141543598563,0.6169958009854387,0.3830041990145615,0.5,0.03501834751189602,9.640796236922982,0.05593842587633793,0.324185415571816,0.004808691842116943,9.302757660257415,0.6972423397426103,0.00789408107840458,10.07380108210993,3.812307577885845,0.3353327154998453,0.4766344007994449,0.5154715181221278,2.647551768792728,0.9590818227262159,0,0.7740408980437334,0.6457868257793055,0.7740408980437334,0.7740408980437334,0.0409181772737828,0.10779301888666,0.8032089277913009
320,0.02054999326641809,0.6850111132197582,0.175087300247585,0.0206846739107346,0.3825035795979257,0.1848318987537752,0.6222754857037784,0.3777245142962215,0.5,0.0333794315263984,9.644157504159686,0.05594796324460691,0.3224630643198537,0.004780920351708817,9.30264414428672,0.6973558557133044,0.007659643636047248,10.57174250956217,3.788493376479312,0.3499554654705856,0.465692826622075,0.5266475297418548,2.776357368358935,0.9587178039235978,0,0.7912590223643075,0.6779891474940442,0.7912590223643075,0.7912590223643075,0.04128219607640083,0.1101972672191624,0.8434612759729659
330,0.02072433674300581,0.6603195462914927,0.1720685774209899,0.02085107091313202,0.390065568338226,0.1883487203273643,0.6271280099013952,0.3728719900986048,0.5,0.03188563189408724,9.647349213985706,0.05595663651489439,0.3207651541255288,0.004753736009103062,9.302541026113326,0.6974589738866981,0.007438607976455489,11.07033449136573,3.765362966769852,0.364454156620801,0.4553360135265977,0.5372253784969215,2.905109452915277,0.958384474831264,0,0.8075246587854472,0.710183840539763,0.8075246587854474,0.8075246587854472,0.04161552516873469,0.1124684148369102,0.8837055913526953
340,0.02088424731867505,0.6373873147303959,0.1693111630277013,0.02100432786634829,0.3972232226461082,0.1916796413548676,0.6316021246581669,0.368397875341833,0.5,0.03051936370893961,9.650387345926204,0.05596455472340688,0.3190932903703005,0.004727132617171877,9.302446980156967,0.6975530198430568,0.007229971707915869,11.56934334378097,3.742874904097493,0.3788257154294521,0.4455210425157735,0.5472489857762791,3.03376592986071,0.9580781830407523,0,0.8229104788750571,0.742359895598416,0.8229104788750572,0.8229104788750571,0.04192181695924643,0.1146166232648345,0.9239279860737641
350,0.02103143026291288,0.6160349953252166,0.1667826663888995,0.02114592228725296,0.4040066409400534,0.1948383412802728,0.6357398293326529,0.3642601706673469,0.5,0.02926476928407202,9.653286855116725,0.05597181315688615,0.317448375604395,0.004701098952842272,9.302360864221454,0.6976391357785691,0.007032808610593552,12.06855316894028,3.720991685437398,0.3930675539176792,0.4362087139140662,0.5567584774753027,3.162287851655739,0.9577958007734639,0,0.8374827006731722,0.7745071528864022,0.8374827006731722,0.8374827006731722,0.04220419922653481,0.1166511518217322,0.9641156464256265
360,0.02116731260510431,0.5961099035859549,0.1644564051366966,0.02127710016594004,0.4104428870620259,0.197837128276971,0.6395765360863361,0.3604234639136638,0.5,0.02810994942845245,9.656059135666515,0.05597848576699795,0.3158309149101009,0.004675621142382387,9.302281756696328,0.6977182433036936,0.006846275372118855,12.56776892463546,3.699679545861681,0.4071775729856575,0.4273636549018034,0.5657900697260353,3.290639711104464,0.9575347026239931,0,0.8513008431974296,0.8066163377890113,0.8513008431974295,0.8513008431974296,0.04246529737600554,0.118580322908011,1.004256876598746
