Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,0.1,0,0,0,1,0.1,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
10,0.05562797011635039,1.785042992024936,0.9870458687399578,0.1,0.02045906065107686,0.01808516342469316,0.01400043119871651,0.985999568801283,0.1,8.12007645824459,1.86969943504834,0.001580542236086303,0.01022410670688446,7.386348355917219e-05,9.985297829009989,0.01470217099000188,6.78055247819784e-05,0.02136913282287583,4.989320865987293,0.0001382102288172217,0.9997570464065625,0.0001751480686565722,0.005568607352188453,0.842499980619242,0,0.01865119995050444,0.0007257276723077113,0.01865119995050375,0.01865119995050444,0.1575000193807578,0.002383311769713927,0.0008098739592276481
20,0.08057691918177104,2.251363904883555,0.8848067497182167,0.1,0.04768900855497799,0.02698568287499995,0.09514555671160028,0.9048544432883994,0.1,6.280583157177879,3.693336058169522,0.003472911071477232,0.0260807846516595,0.0001775558078460644,9.960782875550871,0.03921712444911767,0.0002714094491712525,0.03540550113395444,4.972654485044361,0.0003176913097674174,0.9992305168136473,0.0004980737371824991,0.0192439443388503,0.8284684116279259,0,0.07450794843690194,0.003117817440354413,0.07450794843691873,0.07450794843690194,0.1715315883720738,0.01014574814640304,0.003589562476648063
30,0.08550519901286296,2.514403978513278,0.7474047653525985,0.1,0.0580417153403948,0.02904756040064441,0.1672253929853249,0.8327746070146745,0.1,4.496250715152655,5.454111922618255,0.005360471590793616,0.04963736223201472,0.0002961418440308983,9.935663778160444,0.06433622183954268,0.0005679654852163553,0.05971285142885711,4.947596002622433,0.0007268752467780695,0.9982563819452476,0.001175652569537452,0.03510099416463162,0.827217968265584,0,0.1102104687771046,0.006867234271932171,0.1102104687771073,0.1102104687771046,0.1727820317344164,0.0152527854477243,0.008131469944320763
40,0.08631049410601402,2.652275242225563,0.6527586265656852,0.1,0.0614678284228103,0.02999030975007918,0.1988933506835476,0.8011066493164521,0.1,2.788229953684838,7.127200187383157,0.007187632097444123,0.08456985893404047,0.0004313439856401499,9.911279782554381,0.08872021744561283,0.0009333210180346562,0.1110036593587471,4.909372542279132,0.001857267011849565,0.9962310122106554,0.002835666771311344,0.05019842179203934,0.8271065480095139,0,0.1242700835940166,0.01061561072750365,0.124270083594017,0.1242700835940166,0.1728934519904868,0.01727872835343517,0.0128024951618652
50,0.08643179504462449,2.708939653204387,0.6012581323904986,0.1,0.06446866169331392,0.03190448252857468,0.2114774666465332,0.7885225333534666,0.1,1.241376362751956,8.622037095492978,0.008876519514317205,0.1365865417556709,0.0005880260535680077,9.888442426238722,0.1115575737612732,0.001362073419543969,0.2684380156469257,4.846812922094327,0.00638875256127451,0.9903762424648404,0.008261684115616872,0.07729109456302018,0.8270966241217852,0,0.1311934590100811,0.01565740639016348,0.1311934590100814,0.1311934590100811,0.1729033758782151,0.01825134782634012,0.01890449552054185
60,0.08644930796496975,2.671404342594117,0.5697147869024081,0.1,0.07456101175832085,0.04042237226181907,0.2238913041803584,0.7761086958196419,0.1,0.309033962087279,9.490791242155263,0.01003725951879454,0.2001747957600756,0.0007447162216893777,9.870737162729556,0.1292628372704325,0.001829306271129941,0.959708790543499,4.731858772038875,0.0307460059504339,0.9635242899711089,0.03464640375776218,0.1808748677241611,0.8270957400759529,0,0.1440286377728686,0.03094904354583384,0.1440286377728687,0.1440286377728686,0.1729042599240478,0.01996804825547652,0.03657352488384597
70,0.08645177599130931,2.428828717782143,0.5246938605240716,0.1,0.1116322731644238,0.06634093451047335,0.2640130828929658,0.7359869171070348,0.1,0.1216231171076251,9.629338282108517,0.01039345795767299,0.2490386007865646,0.0008460374656913371,9.86360648070797,0.1363935192920215,0.002180654590121553,2.300664585985812,4.553570078037427,0.08068442135616301,0.8841391376458657,0.1136802077640092,0.455490701914929,0.8270956613080545,0,0.1932881327067712,0.07987349598067686,0.1932881327067723,0.1932881327067712,0.1729043386919464,0.02657578140054852,0.09359028391998071
80,0.08645211864659946,1.992187066298016,0.4333529220224764,0.1,0.1760236448659589,0.1010145859010473,0.3547187839128041,0.6452812160871967,0.1,0.07400605277853489,9.643306347456495,0.01049190674583061,0.282687599767762,0.0009073201837555364,9.86165271150192,0.1383472884980732,0.00231041705892966,3.756906706032345,4.362801246221684,0.1335619854603948,0.7799581516335601,0.2177314313075063,0.8211120573387348,0.8270956542957769,0,0.3021996437333105,0.160334727825802,0.3021996437333106,0.3021996437333105,0.1729043457042241,0.04151041534088282,0.190519327653268
90,0.08645216573592508,1.541097360603314,0.3262264879932049,0.1,0.2452431194030036,0.1330696628501948,0.4565116162708376,0.5434883837291632,0.1,0.05278249961582973,9.643336961032025,0.01053019715484706,0.3038805393548791,0.0009405198665984109,9.860984172758975,0.139015827241019,0.002264198370556544,5.264020027025447,4.193991786047187,0.18551841236449,0.6843312576331736,0.3134045439962663,1.221305095152129,0.8270956536732306,0,0.4419402086775298,0.2556118745160993,0.4419402086775298,0.4419402086775298,0.172904346326771,0.06093345289612948,0.3077217723996596
