Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,1,0,0,0,1,0.4,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
10,0.1407511721797987,1.783843736858066,0.9399211420131912,0.05072737458581439,0.07059993854365335,0.04743198957135843,0.06300042715356892,0.9369995728464311,0.4,8.197598747743218,1.79263507021625,0.006106793419680695,0.009766182040216616,0.0002853121156139524,9.943052897151805,0.05694710284818974,0.0002642546426586414,0.02101306942107297,4.989377780467254,0.0001340397606459673,0.9995633143837491,0.0001724309735925354,0.01168302340682968,0.761014230563822,0,0.0766645313954372,0.001253551306386681,0.07666453139543722,0.0766645313954372,0.2389857694361775,0.01002171607055741,0.001376202389408581
20,0.06173441920677227,2.237417958130519,0.7192030499065734,0.008217104385995719,0.06564040661335653,0.02185102209769466,0.2100849394741892,0.789915060525811,0.4,6.571118943884468,3.405240283295328,0.01301429593471222,0.02364077281990288,0.0006625372143025379,9.853335456792731,0.1466645432072649,0.001029234010303487,0.03286432828393108,4.973920597122707,0.0002824317109657902,0.9985063388678949,0.0004644271218024861,0.03697407345123378,0.9455601486439703,0,0.1452145575305496,0.006519887316868794,0.1452145575305496,0.1452145575305496,0.05443985135602913,0.02029044644816556,0.007522693316799499
30,0.02023885818028983,2.491916217121656,0.6406028276547755,0.006917356046087546,0.02957038012736971,0.007982290477328928,0.1915101367811779,0.8084898632188225,0.4,5.133143110728279,4.824809201918526,0.01941585201734007,0.04204768735290124,0.001059695925194582,9.768520465631457,0.2314795343685397,0.002084357553489341,0.04920393194992986,4.953286301880898,0.000546282024941058,0.9969399671839444,0.0009756752625666807,0.03897033869205481,0.9797710478555812,0,0.09303218727621973,0.009521729814375051,0.09303218727621972,0.09303218727621973,0.02022895214441783,0.0132578836684852,0.01158179266995529
40,0.009128505702464635,2.647060191847175,0.682415075318056,0.004697972296219623,0.01396774543493885,0.004806823753926395,0.1169696083599328,0.8830303916400675,0.4,3.876857420263141,6.057511516820499,0.02513916141003633,0.06563106291603922,0.001466768103854572,9.693359403834215,0.3066405961657842,0.003288579528103313,0.07319798262520516,4.926698611420018,0.001027048861157938,0.9948234913010786,0.001887929170818838,0.03189601299907385,0.9874426542416641,0,0.0450514055448407,0.008657017476124769,0.04505140554484069,0.0450514055448407,0.0125573457583348,0.006430767748745603,0.01089876800164701
50,0.005211512384676527,2.744233381514366,0.7518799509324334,0.002712842199133978,0.009965326982961185,0.004445660405856885,0.06671409268303263,0.9332859073169677,0.4,2.784020815020247,7.120705529245164,0.03020212183147461,0.09527365573418745,0.001886220018214667,9.627682666087281,0.3723173339127137,0.004574001179273614,0.1113612223243083,4.892740080183175,0.001950488665611968,0.991850444601191,0.003575554219536555,0.03185843380502986,0.9923596647830573,0,0.02573018030301918,0.007898516052166953,0.02573018030301917,0.02573018030301918,0.007640335216941696,0.003633664781284498,0.009938608051435736
60,0.003087646786220535,2.795886751871656,0.8077880090859287,0.001743239077646337,0.0101694490347387,0.005251432930275439,0.04692397444578014,0.9530760255542202,0.4,1.847621658771695,8.020531339651702,0.03461623373261446,0.1318470015771225,0.002322380479452118,9.57088222653897,0.429117773461022,0.005914045167634946,0.1788115150459805,4.849142830358101,0.003876123644053193,0.9871883360587318,0.006897618773634239,0.04200652321098554,0.9953633702583369,0,0.02133049490640361,0.009205954176731977,0.02133049490640361,0.02133049490640361,0.004636629741662167,0.002974526356620832,0.01133317422538806
70,0.002026778028175239,2.804485280421958,0.8393993660800175,0.001516637536597379,0.01341501130163507,0.007658811186946292,0.04594801221794566,0.9540519877820546,0.4,1.088248258250941,8.73657408293171,0.03829424024576746,0.1751776588185869,0.002770820204504438,9.523319459119447,0.4766805408805473,0.007287609729765658,0.3140243226935976,4.792443421923241,0.008296525250847,0.9786884261971766,0.01402396407305887,0.06674126195448535,0.9965813149127482,0,0.02461197691348941,0.01349800551635446,0.02461197691348942,0.02461197691348941,0.003418685087250448,0.003399417271228607,0.01632051680190651
80,0.001729669095055905,2.760151030133174,0.8426786525100206,0.001812109476624489,0.02164843857377178,0.01323585593811847,0.06000282170846864,0.9399971782915314,0.4,0.5695627154046315,9.209336266479148,0.04096657211330217,0.2211010181295971,0.003196602778471728,9.487383300722612,0.5126166992773818,0.008622267372284923,0.5977512510432338,4.718452268109164,0.01847456819863994,0.9612244572157025,0.03015327541201785,0.1206408111987905,0.9965285769500766,0,0.03636450611820847,0.02321216990628738,0.03636450611820847,0.03636450611820847,0.003471423049922151,0.004987629756755298,0.02776094171752946
90,0.002039467497056394,2.63810565424303,0.8085943671353605,0.002726185270511043,0.03896789972455347,0.02414063988665642,0.094959267485589,0.9050407325144112,0.4,0.3116464856749858,9.427140547290481,0.04245458114437637,0.2612129670477369,0.003538232611838416,9.465768922698048,0.5342310773019451,0.009735542853228083,1.07393518665297,4.62715665994932,0.03633366171568561,0.9282415213243059,0.06202293582247664,0.2217340543868159,0.9952959306535745,0,0.0630286247849621,0.04272814633401424,0.0630286247849621,0.0630286247849621,0.004704069346424354,0.008616269887912639,0.05093312152138878
