Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,1,0,0,0,1,0.1,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0.2,0,0,0,0,0,0,0
10,0.1407472070810928,1.784002639959938,0.9474094036595311,0.05062008565679889,0.05685970093908044,0.04737078880043608,0.05487477656614293,0.9451252234338567,0.1,8.117291062283018,1.872469888689436,0.001582499491835136,0.01023904902768283,7.394624299461686e-05,9.985286116951389,0.01471388304859315,6.784339930221728e-05,0.02145653918612042,4.989304975720811,0.0001387307913668277,0.999756701782856,0.0001754548178389896,0.01068218847419694,0.7610545764130278,0.2,0.06454222979072108,0.001181177105064509,0.06454222979072108,0.06454222979072108,0.2389454235869725,0.00848129604103246,0.001299302404922627
20,0.06145431317779326,2.241328939487574,0.772564722873974,0.007112650749604591,0.04321833609821875,0.02153084618840193,0.1658181477118909,0.834181852288109,0.1,6.267609178433055,3.706206298108515,0.003484501347295599,0.02618452345856939,0.0001781541660004068,9.960664033797444,0.03933596620253808,0.0002720842680124269,0.03560253872906807,4.972544523914383,0.0003198680429839621,0.9992270695819365,0.0005008461500484541,0.03002605987169395,0.9467444042565812,0.2,0.1041714786039708,0.00546580937339733,0.1041714786039708,0.1041714786039708,0.05325559574341908,0.01463157383213475,0.006330868999975244
30,0.01914614280245077,2.50344752222813,0.7228899406169655,0.005134183878714477,0.01618381196670204,0.00719653982330964,0.1360740239958731,0.8639259760041268,0.1,4.485609359408725,5.464592091404715,0.005372584736407122,0.04979854918680904,0.0002969242955460967,9.935491786762457,0.06450821323752476,0.000569669939146479,0.05977437193642106,4.947423387353289,0.0007296333726927345,0.9982484942083391,0.001181835852511862,0.03101955323214773,0.9827659201840345,0.2,0.0573179468141428,0.007584973063015875,0.0573179468141428,0.0573179468141428,0.01723407981596579,0.008209914013455043,0.009249950438887851
40,0.007507616906078634,2.660401119648066,0.7671681921090771,0.003087158517187303,0.006857880595679888,0.003794557785976164,0.07292326299266554,0.9270767370073341,0.1,2.793295524665029,7.122101007747061,0.0071859495704598,0.0846034675882093,0.0004314559556291412,9.911242919447036,0.08875708055294594,0.0009349459524837107,0.1103140771478074,4.909347429292784,0.001847573935049255,0.9962299267716713,0.002835127275842445,0.03075349549410057,0.9908826088835534,0.2,0.02421583410754705,0.007526211547835314,0.02421583410754705,0.02421583410754705,0.009117391116447673,0.003470274694102332,0.009380185830840498
50,0.003673673950904956,2.744234485835519,0.8265864576970112,0.001579651336767405,0.005705488126337044,0.004310972565682404,0.03735191613364537,0.962648083866354,0.1,1.263611311902432,8.600268619498806,0.008856582276549915,0.136120068598974,0.0005866730729564921,9.888641395343779,0.1113586046562019,0.001361621658831842,0.2626960427232824,4.847557081028269,0.00623112521815794,0.9904949479183539,0.008143430422811335,0.04957027354468207,0.9951386695115805,0.2,0.01356355277640076,0.009774280625718368,0.01356355277640076,0.01356355277640076,0.004861330488420232,0.001907493745946809,0.01188689188819023
60,0.001930523278048988,2.731537079269637,0.8657328575222273,0.00105661423986235,0.01215673902596776,0.01186176346247797,0.0313707448766446,0.9686292551233552,0.1,0.3224010331914131,9.478190448897179,0.01002026319448391,0.1994085179112824,0.0007428714050344169,9.870998353600426,0.1290016463995572,0.001826502444767488,0.9227081980352411,4.735204229444144,0.02944271670411789,0.9647983354646189,0.03337516209061421,0.1453601579955635,0.9972499790198379,0.2,0.01794707058315305,0.02314075963689135,0.01794707058315305,0.01794707058315305,0.002750020980162685,0.002436356038671722,0.02706912734063618
70,0.001389211934468915,2.507063603706277,0.850734551615015,0.00174472524609123,0.03949037521695284,0.03677539644600535,0.06842546058096564,0.9315745394190341,0.1,0.125480252343626,9.626041868230281,0.01038739695171601,0.2484778794278985,0.0008450342684947843,9.863714478966521,0.1362855210334603,0.002181094674878133,2.230878243158458,4.560336755101649,0.07818559663839784,0.887845265436167,0.109973639888937,0.4088080682289965,0.9971454160451907,0.2,0.05317428397413441,0.06956514892918077,0.05317428397413441,0.05317428397413441,0.002854583954809989,0.007145301238294153,0.08101881865253542
80,0.002293038549926658,2.073462569294094,0.7361366862449504,0.004432962940775147,0.08604135910769639,0.07118561994044247,0.1691507523190381,0.8308492476809616,0.1,0.07603409926959652,9.64159089922296,0.01048894523373598,0.2823750015103992,0.0009070358923215101,9.861700041669563,0.138299958330423,0.002317314390312629,3.656628013409299,4.371890941894902,0.1300922915334262,0.7852652708305788,0.2124174147790794,0.7612279592629154,0.9935873500726521,0.2,0.1324285354504891,0.1470398601481729,0.1324285354504891,0.1324285354504891,0.00641264992734862,0.01801867564652387,0.1742768528642227
90,0.004987291463458494,1.612846522303979,0.5611642376908569,0.008356149077220524,0.1353698208020886,0.1038665029758238,0.2897055993039052,0.7102944006960946,0.1,0.05418510866991321,9.641985647243329,0.01052827926980589,0.3038292440893689,0.0009409748512399168,9.861012322842273,0.1389876771577171,0.002277300749534375,5.12651490538976,4.204628322691288,0.1809817356670689,0.6903802772984864,0.3073424219519528,1.144108021872126,0.9866328681182672,0.2,0.2325180289376296,0.2384747208084536,0.2325180289376296,0.2325180289376296,0.0133671318817331,0.03193554580877661,0.2867831528592057
