Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,1,0,0,0,1,0.1,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
10,0.2708818730482903,1.783384875002605,0.9199649125777595,1,0.1118292613804253,0.08878898326404974,0.08465774385088493,0.9153422561491147,0.1,8.115425815126846,1.874325371287903,0.00158373853222314,0.01024881358539404,7.399605841579232e-05,9.985279712622352,0.01472028737763714,6.786230490073187e-05,0.02153454670334592,4.989294498580191,0.0001391725064507919,0.9997564807304284,0.0001756569646683073,0.01457403817850575,0.3249761696707015,0,0.1107040330640415,0.001462069489632006,0.1107040330640389,0.1107040330640415,0.6750238303292991,0.01430768372248687,0.00159790518430467
20,0.3290562138431293,2.223201201522874,0.5516568367319863,1,0.2055930420538735,0.1097193628558565,0.3590532051394039,0.6409467948605955,0.1,6.239451837154992,3.734156788262293,0.003507128746334675,0.02639137458282959,0.000179254631321875,9.960473927700868,0.03952607229912156,0.0002729878885328822,0.03636853807664957,4.972323271590378,0.0003265911602324921,0.9992204919647384,0.0005065201467262723,0.06703119431160305,0.3235754859652241,0,0.3427667387453182,0.01052882756073166,0.3427667387453042,0.3427667387453182,0.6764245140347764,0.04693853077797442,0.01201162007673154
30,0.3369743468468995,2.426372004056875,0.3312039847664972,1,0.2305743815035995,0.1128796131858941,0.4725495512348659,0.5274504487651333,0.1,4.394538636406332,5.554659740735362,0.0054538041258932,0.05080162285847359,0.0003014790897393042,9.934661285267502,0.06533871473248963,0.0005752606197425876,0.06269146197237285,4.94632777339842,0.0007701458001874606,0.9982010211467978,0.001223718233457261,0.1119502546469859,0.3235722456233393,0,0.4525000998268963,0.02267583292682483,0.4525000998268952,0.4525000998268963,0.6764277543766612,0.0627774922011696,0.02691493154992924
40,0.3380461044790586,2.501011256844742,0.2693878935761854,1,0.2365539714380074,0.1139818487258318,0.5007606944834621,0.4992393055165371,0.1,2.624046097889158,7.288301370827684,0.007347329057905236,0.08765253128328278,0.0004423279968651142,9.909417458627566,0.09058254137242895,0.0009517886485299625,0.1210319166582047,4.905807706840709,0.002074473655303556,0.9959770397761339,0.003071171575333588,0.1392712077070447,0.3235722375187673,0,0.4860537566165489,0.03128371604810334,0.4860537566165483,0.4860537566165489,0.6764277624812328,0.06765789087058091,0.03804106891294155
50,0.3381911791851561,2.508667030905939,0.2546132769126893,1,0.2403452499088309,0.1162905345869993,0.5085683656077232,0.4914316343922756,0.1,1.050715027213287,8.806055954242703,0.009075700135196393,0.1432290185502836,0.0006062791414899907,9.885913951763163,0.1140860482368326,0.001397146574739675,0.3198926938746365,4.837093509933365,0.007956221077249808,0.9888850287024253,0.009717824722822153,0.1749292310718354,0.3235722375020508,0,0.4975565952404005,0.03882212057970272,0.4975565952404014,0.4975565952404005,0.6764277624979493,0.06929784953733746,0.0475207732465605
60,0.3382108098867809,2.429478275557472,0.2483965382413489,1,0.2534591074245166,0.1274155619482964,0.5154166532975714,0.4845833467024275,0.1,0.2437098681911242,9.549283498923712,0.01013642100623818,0.2070066328912573,0.0007601959774684164,9.868981998906875,0.1310180010931208,0.001870726350418571,1.193300839729357,4.706907262095223,0.0392017484651347,0.9538758394291007,0.0442534342204635,0.3094304661420183,0.3235722375020224,0,0.5143680756873,0.05898311220413036,0.5143680756873004,0.5143680756873,0.6764277624979776,0.07154867761112069,0.07093746942548801
70,0.3382134655714878,2.155275685116294,0.2345058760984618,1,0.2978371767787838,0.1570909788930802,0.5379501703104839,0.4620498296895149,0.1,0.1056190457470408,9.640444814717188,0.01042254331388334,0.2539361395434915,0.0008549930406496456,9.863047169352702,0.1369528306472937,0.002193747821035884,2.643864916782117,4.515486366135677,0.09311487257080672,0.8633923712905266,0.1344138808884299,0.6218324041088936,0.3235722375020223,0,0.5753574245363514,0.1171010659300872,0.5753574245363514,0.5753574245363514,0.6764277624979776,0.07975684731681525,0.1390401830237118
80,0.338213825019989,1.738251044573604,0.2056749405097352,1,0.3671992084057439,0.1931369473340452,0.5828569330688059,0.4171430669311925,0.1,0.06649457380668332,9.64775444488105,0.01050404709291518,0.2857509813203133,0.0009115537104648934,9.861447094210353,0.1385529057896407,0.002287309986624977,4.180586070461128,4.320392249231121,0.1482609929356491,0.7553157771977544,0.2423969128156146,1.013733636297293,0.3235722375020223,0,0.6969983259948792,0.2051522175950439,0.6969983259948792,0.6969983259948792,0.6764277624979776,0.09648591940551646,0.2456081969053069
90,0.3382138736424509,1.345067076962079,0.1743405992171563,1,0.4375260325111489,0.2249912689329656,0.6301909326158182,0.3698090673841802,0.1,0.04817226016377919,9.646502115631062,0.01053694084953562,0.3053256242138359,0.0009408300325457826,9.860880007972616,0.1391199920273742,0.002214711372765281,5.769113227012308,4.151932159897102,0.2021887518549557,0.6603873659980255,0.3373979226292031,1.436799155171089,0.3235722375020223,0,0.8426725645494787,0.306595380655599,0.8426725645494786,0.8426725645494787,0.6764277624979776,0.1167697707236482,0.3706729299917656
100,0.3382138802195663,1.055828820256753,0.1511598062911768,1,0.4967496612001895,0.25022727181642,0.6663854982040347,0.3336145017959636,0.1,0.03755171575956547,9.646489055695062,0.01055351586616707,0.3159592285542217,0.0009513377922960105,9.860614617223488,0.1393853827765043,0.002060075145674192,7.404466194415262,4.013588398368964,0.2548180512273957,0.5853170159422927,0.412622908912027,1.87451439767649,0.3235722375020223,0,0.9770359441411574,0.4140463418644912,0.9770359441411574,0.9770359441411574,0.6764277624979776,0.1355916837157472,0.5041783411453701
110,0.3382138811096717,0.862396958762304,0.1361091844212606,1,0.5434527407351296,0.2698079693822578,0.6913219016745314,0.3086780983254664,0.1,0.03065843599712752,9.648800525818663,0.01056279653847647,0.3205410381931167,0.0009500825654472776,9.860470925506409,0.1395290744935775,0.001881181095241235,9.075543726215701,3.899375888179338,0.3061956609842652,0.5270626699214717,0.4710561489832808,2.318200557491242,0.3235722375020223,0,1.087188087875624,0.5241566020860783,1.087188087875624,1.087188087875624,0.6764277624979776,0.1510597823297063,0.6414577198831762
120,0.3382138812294765,0.731597072692695,0.1262955687984326,1,0.5800460294262351,0.2852381870230863,0.7084529522122649,0.2915470477877329,0.1,0.02585229734218717,9.652906244621624,0.01056836886711053,0.3212414580450601,0.0009420010619253199,9.860386615708775,0.1396133842912095,0.001707460661449444,10.7709978909662,3.802609053018172,0.3563282461027933,0.4811207582275924,0.5171717811109579,2.76354894869142,0.3235722375020223,0,1.174109097174548,0.6352493505003564,1.174109097174548,1.174109097174548,0.6764277624979776,0.1632713490001828,0.7801876500655007
130,0.338213881246076,0.6379470632437868,0.1195753793399231,1,0.6092319103994496,0.2977014920031472,0.7206423762357349,0.279357623764263,0.1,0.02232443078768113,9.658116098189126,0.01057194662443306,0.319559471031941,0.0009302310817995129,9.860333637645232,0.1396663623547557,0.001550551162730288,12.48206729037336,3.718287706974387,0.4052045474428121,0.4439819565299007,0.554467492307393,3.208783402970657,0.3235722375020223,0,1.24288717761413,0.7465540144142591,1.24288717761413,1.24288717761413,0.6764277624979776,0.1729296277484754,0.9192850335615185
140,0.3382138812485626,0.5670411792108787,0.114717181016642,1,0.6330510365067838,0.3079995398285759,0.7296997968553673,0.2703002031446304,0.1,0.01963327071043565,9.663885767817989,0.010574399313996,0.3164809614802337,0.0009166613614182801,9.860298054759543,0.1397019452404418,0.001413243336793393,14.2025881427739,3.643060248599176,0.4528163638125244,0.4132742352533741,0.5853125214098613,3.653247536736445,0.3235722375020223,0,1.298347815536854,0.8577587505017791,1.298347815536854,1.298347815536854,0.6764277624979776,0.1807121925605501,1.058300088092077
150,0.3382138812489262,0.511126116311543,0.1110383040953328,1,0.652892231667621,0.3166659330791608,0.7366972828966776,0.2633027171033204,0.1,0.01751752002798083,9.669851883872344,0.01057618411541752,0.3126305961083329,0.0009023882928086946,9.860272617537447,0.1397273824625361,0.001294582653789673,15.92827038061518,3.574718988028983,0.4991657493528761,0.3874177217827448,0.6112876955634947,4.096662113954809,0.3235722375020223,0,1.344030639521386,0.9687411683808678,1.344030639521386,1.344030639521386,0.6764277624979776,0.1871182995385458,1.197054626338806
160,0.3382138812489796,0.4657298265553624,0.1081493028886443,1,0.6696991210252767,0.324067486485192,0.7422753463002681,0.2577246536997297,0.1,0.01581259771801147,9.675790763952094,0.01057755016619827,0.3083966383384853,0.0008880352481760818,9.860253436797489,0.1397465632024954,0.001192351218234031,17.65604767172666,3.511776320024112,0.5442641081514139,0.3653251017619614,0.6334825470198351,4.538846104015805,0.3235722375020223,0,1.382368598684244,1.079440312079956,1.382368598684244,1.382368598684244,0.6764277624979776,0.1924913538863018,1.335463551845982
170,0.3382138812489874,0.4280610162253963,0.105816033007181,1,0.6841309671568808,0.3304657341143917,0.7468329824770457,0.2531670175229521,0.1,0.01441005351782127,9.68157554659239,0.01057863982440093,0.3040143998984442,0.0008739427755078953,9.860238322024514,0.1397616779754713,0.001104112082886129,19.38365670871254,3.453200966864264,0.5881308227341102,0.3462201322714257,0.652675755645718,4.979645222365734,0.3235722375020223,0,1.415041208257168,1.189812966933998,1.415041208257168,1.415041208257168,0.6764277624979776,0.1970682651961804,1.473470051882468
180,0.3382138812489887,0.3962633197462553,0.1038897888090636,1,0.696664447404664,0.336053376296938,0.7506304885267737,0.249369511473224,0.1,0.01323970463455845,9.687137083228206,0.0105795358564096,0.2996232121461588,0.0008602855546540199,9.860225992463734,0.1397740075362499,0.001027613365957965,21.10938112728309,3.398255856194464,0.6307910042829539,0.3295303581756002,0.6694420284584716,5.41892024293248,0.3235722375020223,0,1.443240423323526,1.299822061553586,1.443240423323526,1.443240423323526,0.6764277624979776,0.2010169942122823,1.611026806601066
190,0.3382138812489888,0.3690456487544698,0.1022714986088849,1,0.7076536357648617,0.3409758780480043,0.7538450950113701,0.2461549049886275,0.1,0.012247381014473,9.692449896680152,0.01058029151927931,0.2953027223144353,0.0008471423260904009,9.860215666775659,0.1397843332243213,0.000960917386857956,22.83188207489934,3.346399434379914,0.6722739792579133,0.3148232782748239,0.6842158043383479,5.856547031419895,0.3235722375020223,0,1.467836384838389,1.409434621415524,1.467836384838389,1.467836384838389,0.6764277624979776,0.2044600329816286,1.748092030676111
200,0.3382138812489888,0.3454718947554692,0.1008916500267745,1,0.7173711517663289,0.3453462276252486,0.7566033067228977,0.2433966932771001,0.1,0.01139520390494803,9.697508633481913,0.01058094164997946,0.2910961626221445,0.000834537009164645,9.860206834256806,0.1397931657431758,0.0009023915432741698,24.55008964476545,3.297220437974552,0.7126117511711512,0.3017628887738841,0.6973347196828742,6.292415491078675,0.3235722375020223,0,1.489490270934812,1.518621176447729,1.489490270934812,1.489490270934812,0.6764277624979776,0.2074903852045321,1.884628383303257
210,0.3382138812489888,0.3248552418523227,0.09970140879621553,1,0.7260229980752367,0.3492515562712021,0.7589953145825997,0.241004685417398,0.1,0.01065658264163947,9.702319720951628,0.01058150867715398,0.2870236964155358,0.0008224630452000839,9.860199161524207,0.1398008384757756,0.0008507310865107729,26.26316164183051,3.250404680626872,0.7518387210924712,0.2900895611761941,0.7090597077373676,6.726432231168546,0.3235722375020223,0,1.508695161563638,1.627356678430071,1.508695161563638,1.508695161563638,0.6764277624979776,0.2101773576684291,2.020604101220091
220,0.3382138812489888,0.3066688103566643,0.09866417845306887,1,0.7337755530267925,0.3527624900723731,0.7610894517094066,0.2389105482905913,0.1,0.01001029367913393,9.706896305912119,0.01058200926203678,0.2830934004173377,0.0008108995401485844,9.860192410740057,0.1398075892599271,0.0008048554792459049,27.97040384308668,3.205699055311193,0.7899897082243963,0.2795930634885253,0.7196020810323295,7.158515476184439,0.3235722375020223,0,1.525843578229054,1.735619122082641,1.525843578229054,1.525843578229054,0.6764277624979776,0.2125760737199092,2.155991275310116
230,0.3382138812489888,0.2905047136406222,0.09775210932395619,1,0.7407625308693793,0.3559360275467341,0.7629382816398107,0.2370617183601872,0.1,0.009440395104812817,9.711253697197005,0.01058245531757825,0.279305907706839,0.0007998183163104695,9.86018640987578,0.1398135901242023,0.0007638784392188718,29.67124409784669,3.162898045496989,0.8270998811592684,0.2701036526749318,0.729132468885957,7.588595230557546,0.3235722375020223,0,1.541250101502216,1.843389528175181,1.541250101502216,1.541250101502216,0.6764277624979776,0.2147307039732879,2.290765796927434
240,0.3382138812489888,0.2760403841626169,0.09694339219906549,1,0.7470938328776346,0.3588189103134128,0.7645833389152051,0.2354166610847928,0.1,0.008933769717462094,9.715408660597479,0.01058285590217029,0.2756575696940977,0.0007891881305973861,9.860181032951164,0.1398189670488204,0.0007270613111309514,31.36519961252627,3.1218312008659,0.8632041127462213,0.2614820714330128,0.7377908672559593,8.016610574290668,0.3235722375020223,0,1.555173072506328,1.950651322385577,1.555173072506328,1.555173072506328,0.6764277624979776,0.2166775201159062,2.424906590251943
250,0.3382138812489888,0.263023306997599,0.09622148599873415,1,0.7528566059205287,0.3614488925406585,0.7660563634687491,0.2339436365312488,0.1,0.00848124309129124,9.719376302842575,0.01058321732674227,0.2721424540754004,0.0007789782566855435,9.860176186265091,0.1398238137348942,0.0006938155643868413,33.05187609413347,3.08235743787886,0.8983368355542819,0.2536157057617998,0.7456904786739129,8.442510048854572,0.3235722375020223,0,1.56781554110356,2.057390615976117,1.56781554110356,1.56781554110356,0.6764277624979776,0.2184450167353357,2.55839600346743
260,0.3382138812489888,0.2512463440395,0.09557313958786291,1,0.7581239218303689,0.363857852722596,0.7673829434096475,0.2326170565903503,0.1,0.008073906116714717,9.723172375527579,0.01058354581378273,0.2687537183648985,0.0007691598777597264,9.860171791246191,0.1398282087537941,0.0006636526332717082,34.73093816180765,3.044354925137995,0.9325316985333716,0.246409501910736,0.7529268454560718,8.866248726259473,0.3235722375020223,0,1.579345623058851,2.163595334151251,1.579345623058851,1.579345623058851,0.6764277624979776,0.2200567675020974,2.691218709495602
270,0.3382138812489888,0.2405380307616033,0.0949875695488832,1,0.7629574364334542,0.3660726862760512,0.7685840276010132,0.2314159723989848,0.1,0.007705645044557223,9.726809824399647,0.01058384550169128,0.2654845305647918,0.0007597062615312647,9.860167786488564,0.1398322135114224,0.0006361641689242749,36.40210258517214,3.007717574822008,0.9658214448794646,0.2397832565242441,0.7595805793069075,9.287787930598702,0.3235722375020223,0,1.589904623179192,2.269255003202451,1.589904623179192,1.589904623179192,0.6764277624979776,0.2215325815957907,2.823361409194332
280,0.3382138812489888,0.2307620590982533,0.09445612114260943,1,0.7674083154905257,0.3681156549574153,0.7696765420680569,0.2303234579319409,0.1,0.007371591250561195,9.730300151762856,0.01058411969218953,0.2623282569955379,0.0007505932010664579,9.86016412411376,0.1398358758862257,0.0006110124131343682,38.06513197700177,2.972353999529315,0.9982376814659714,0.233670531188146,0.7657184563987958,9.707094992794433,0.3235722375020223,0,1.599610134174482,2.374360720348871,1.599610134174482,1.599610134174482,0.6764277624979776,0.2228889468466396,2.954812781845374
290,0.3382138812489888,0.2218017809440792,0.09397165788894006,1,0.7715198243561344,0.3700059352466441,0.770674487911394,0.2293255120886038,0.1,0.007066751586289672,9.733654807033879,0.01058437185590236,0.2592784413901336,0.0007417988175867307,9.860160761261904,0.1398392387380812,0.0005879147664880242,39.71982386736812,2.938182882513857,1.029810969409969,0.2280140921264704,0.7713979931071243,10.12414196379581,0.3235722375020223,0,1.608560613521,2.478904928246212,1.608560613521,1.608560613521,0.6764277624979776,0.2241396602641826,3.085563218076961
300,0.3382138812489888,0.2135587884738897,0.09352820471624791,1,0.7753294157692229,0.3717600597284088,0.771589640579591,0.2284103594204069,0.1,0.006787607724428605,9.736883551252072,0.01058460451774764,0.2563288410343719,0.0007333027039797627,9.860157661032831,0.1398423389671549,0.0005666296830077167,41.36600565980781,2.905131557286961,1.060570896525562,0.2227645975452777,0.7766687727718051,10.53890481030879,0.3235722375020223,0,1.616840790199457,2.582881105079869,1.616840790199457,1.616840790199457,0.6764277624979776,0.2252965902689844,3.215604429527156
310,0.3382138812489888,0.2059508362201363,0.09312078196268342,1,0.7788690356547566,0.3733921349855797,0.772431859485164,0.2275681405148338,0.1,0.006531050888973175,9.739995077215204,0.01058481982932216,0.2534738719068073,0.000725086795189177,9.860154794581478,0.1398452054185075,0.0005469527994471248,43.00353184157704,2.873135177723213,1.090545800333772,0.2178799367533104,0.7815731104473396,10.95136346205291,0.3235722375020223,0,1.624523000155119,2.686283755058806,1.624523000155119,1.624523000155119,0.6764277624979776,0.2263698699250407,3.34492942294076
320,0.3382138812489888,0.198907480057538,0.09274516614979243,1,0.7821663193851165,0.3749144269397929,0.7732095311614714,0.2267904688385265,0.1,0.00629431661780728,9.742997373472072,0.01058501975814984,0.2507083099207774,0.0007171346423949024,9.860152136249109,0.139847863750875,0.0005287086071153048,44.63227836280966,2.8421350632694,1.119762975696399,0.2133234835236492,0.7861478078693379,11.36150104207955,0.3235722375020223,0,1.631669689966422,2.789108248342374,1.631669689966422,1.631669689966422,0.6764277624979776,0.2273682459563865,3.473532299475889
