Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,NFkB_inactive,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,Stat3_inactive,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
0,0,1,1,0.5,0,0,0,1,0.1,10,0,0,0,0,10,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
10,0.08449530816646662,1.785245766959082,0.9963787539198434,0.02495012269152124,0.004253133113927631,0.002910340650052696,0.003833991205523989,0.9961660087944765,0.1,8.11339419835581,1.876342173933589,0.001194158573908846,0.01026362771056211,5.580801447879123e-05,9.9888942742552,0.01110572574479566,5.11922009627861e-05,0.02139947424095142,4.989315409113768,0.000138571817126881,0.9997734166559167,0.0001753911431209721,0.004343077025614366,0.8562186343318956,0,0.004550362663650318,0.0006342503346273638,0.004550362663650461,0.004550362663650318,0.1437813656681043,0.000593715279581209,0.0007124350650879889
20,0.03568108377133344,2.256666490469481,0.9796438196546462,0.001640610559501915,0.004161024683591943,0.001467013171928058,0.01527121032981635,0.984728789670184,0.1,6.258556242866383,3.715170698297465,0.002628583348641923,0.02627305883623515,0.0001344488886953478,9.970302752260531,0.02969724773946698,0.0002053255408242327,0.03551857273143017,4.972566690109975,0.0003200018951378608,0.9992941997300235,0.0005004747291524663,0.008885556025099255,0.9718974254893481,0,0.008985955713182735,0.001668397180245713,0.008985955713182822,0.008985955713182735,0.02810257451065168,0.001253712727216651,0.001959547068466231
30,0.009188760523463794,2.536079714718783,0.969851525791522,0.0005889650008285741,0.00230753668939532,0.0008475273366197397,0.01525127645567012,0.9847487235443309,0.1,4.456076433117445,5.493759591852142,0.004060569487555922,0.05016397503012075,0.0002245875404810128,9.95120533097357,0.04879466902643059,0.0004303399568545905,0.06020152493246827,4.947254235142617,0.0007384499457912022,0.9983812476589964,0.001188412384149721,0.01371421828796875,0.9948387871935034,0,0.006351027570722683,0.002807615867053665,0.006351027570722692,0.006351027570722683,0.005161212806496212,0.0008995357339771189,0.003367142498085745
40,0.002250814906262629,2.696269937828855,0.969896979448049,0.0004093544142256556,0.002190878510617964,0.001249335325472779,0.01094665523684911,0.9890533447631521,0.1,2.725768925364675,7.188411240768575,0.0054486546107916,0.08581983386644723,0.0003277503633421616,9.932623562252179,0.0673764377478199,0.0007082710042388646,0.1134831030366298,4.908317719284719,0.001922699227150926,0.9963880027416496,0.002903726254112381,0.02266623717170406,0.9984646536531891,0,0.004623673303524581,0.00447970714989293,0.004623673303524661,0.004623673303524581,0.00153534634681072,0.0006453577349201346,0.005380072636414827
50,0.0007417974294492695,2.771948169190573,0.9694601540593103,0.0003625824344829246,0.004432950146853413,0.003162216276008419,0.0115361925556542,0.988463807444347,0.1,1.160471752116596,8.700261342926911,0.006730525428879235,0.1392669049561858,0.0004478542040623169,9.915190022895546,0.08480997710445395,0.00103562648657223,0.2854828394939441,4.843570892801879,0.0069343763960064,0.9902200283581336,0.008744345155294644,0.04898326575422371,0.9991372234871911,0,0.006752840140809693,0.00865897798080663,0.006752840140809809,0.006752840140809693,0.0008627765128085544,0.0009189679175406974,0.01026085660112833
60,0.0004915377303004807,2.738655910197318,0.954405192679167,0.0006411488688251486,0.01542619663971849,0.01269791329932993,0.02530274125933997,0.9746972587406617,0.1,0.2729861287135042,9.524066232904648,0.007574711510569158,0.2029476383815691,0.0005651148832749117,9.901992739692682,0.09800726030731913,0.001389721250562523,1.06016187673938,4.722156958134417,0.03443315341068721,0.9601028648099486,0.03850741393948834,0.1643854082374687,0.998974719314387,0,0.01937481644397648,0.02522389283524925,0.01937481644397638,0.01937481644397648,0.001025280685613133,0.002586735205208526,0.02923344337186599
70,0.0008945095726565525,2.47075627087847,0.8786553872064518,0.002068721956907251,0.0559545284034545,0.04062872526013556,0.08770471472392372,0.9122952852760783,0.1,0.1109759045286646,9.638367587253606,0.007816028431175725,0.2506565082174192,0.000638753240778077,9.897015287250403,0.1029847127495966,0.001644330544099318,2.477890775483151,4.536282771559487,0.08716152179668525,0.874739554814369,0.1236161146415316,0.459842255377932,0.9973009146271077,0,0.07343949119552541,0.07852586525038069,0.07343949119552524,0.07343949119552541,0.002699085372892492,0.00984116939732709,0.09138373567211511
80,0.002715809979360247,1.99702117081351,0.6867309066604033,0.005935263953957796,0.1237495426196512,0.07669721518221469,0.226965877336603,0.773034122663399,0.1,0.0679478110432325,9.648726456911264,0.007883148953222809,0.2833257320462451,0.000682961413193569,9.89567502826284,0.1043249717371616,0.001727198097308789,4.025216805763833,4.339722758769071,0.1428844201898982,0.76661587241851,0.2316569294841812,0.8473737979861397,0.9916888723756283,0,0.1895229570125277,0.1641060243899384,0.1895229570125277,0.1895229570125277,0.008311127624371983,0.02577523740479633,0.194596960889605
90,0.006538295021818655,1.51741653855574,0.4615723985307023,0.01092735460603983,0.1954691538569873,0.1097959519666062,0.3745642061383316,0.6254357938616698,0.1,0.04820020563359757,9.648141535962404,0.007909799160300258,0.3036582584049474,0.000706206215366326,9.895209305101304,0.1047906948987001,0.001678547371020227,5.671120280868375,4.164976624578582,0.1989133183221551,0.6682544075211221,0.3300670451078577,1.27817809938713,0.9824195487138552,0,0.3352545648060538,0.2659514751893835,0.3352545648060539,0.3352545648060538,0.01758045128614526,0.04604037964228837,0.3198125746228754
