Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
4990,0.2248476048331912,0.3011595871852055,0.1,0.001027134649376974,9.896558092878131,0.007949834601993579,0.1024147724957469,0.0002205762964967633,9.894600355127068,0.1053996448729464,7.057624597362031e-05,273.0300919326452,1.169541467017361,2.824344201589176,0.09652101749038673,0.9034084062599175,0.6,0.470042202168926,0.06550819897133286
5000,0.2248492078286967,0.3011617328348131,0.1,0.00102688415533109,9.896575668535515,0.00794983479518434,0.1023974473327162,0.0002205391194635928,9.894600352594081,0.1053996474059349,7.05594768470169e-05,273.0953533232769,1.169345723310651,2.824550871455053,0.09651458131280767,0.903414859206527,0.6,0.470045559576346,0.06550866694113913
5010,0.2248507961161426,0.301163857918972,0.1,0.001026636627769109,9.896593114825132,0.007949834984023043,0.1023802485708928,0.0002205022253091823,9.894600350111061,0.105399649888955,7.054283340515396e-05,273.1601631141423,1.1691516329405,2.824755823530702,0.09650820736488518,0.9034212497978164,0.6,0.4700488891477043,0.06550913105804182
5020,0.2248523684443794,0.3011659605362656,0.1,0.001026392504652302,9.896610425311087,0.00794983516758104,0.10236318220821,0.0002204656265865526,9.894600347688513,0.1053996523115022,7.052632227411317e-05,273.2245245445959,1.168959275706863,2.824958977846812,0.09650190148778828,0.9034275721859906,0.6,0.4700521890610108,0.06550959107537142
5030,0.2248539234571112,0.3011680386287757,0.1,0.00102615225837369,9.896627592912148,0.007949835344861234,0.1023462548535039,0.0002204293370810183,9.894600345337727,0.1053996546622879,7.050995074672531e-05,273.2884408384829,1.168768738359921,2.825160247350685,0.09649567000166914,0.9034338200436048,0.6,0.4700554573300486,0.06551004672407916
5040,0.2248554596928948,0.3011700899820828,0.1,0.001025916395758043,9.89664460990176,0.007949835514798083,0.1023294737265128,0.0002203933718101877,9.894600343070776,0.1053996569292396,7.049372678257022e-05,273.3519152041398,1.168580114600081,2.825359537906233,0.09648951970566308,0.9034399865635642,0.6,0.4700586918043736,0.06551049771273709
5050,0.2248569755851408,0.3011721122252655,0.1,0.001025685458061879,9.896661467908023,0.007949835676257596,0.1023128466578774,0.0002203577470239624,9.894600340900514,0.1053996590995011,7.047765900797681e-05,273.4149508343936,1.168393505077975,2.825556748293984,0.09648345787788856,0.9034460644591232,0.6,0.4700618901693152,0.06551094372753803
5060,0.2248584694621127,0.3011741028309011,0.1,0.001025460020973466,9.89667815791371,0.007949835828037332,0.102296382089141,0.000220322480204538,9.894600338840583,0.1053996611594318,7.0461756716023e-05,273.477550906562,1.168209017394462,2.825751770211077,0.09647749227544722,0.9034520459638871,0.6,0.4700650499459758,0.06551138443229562
5070,0.2248599560984378,0.3011760851718429,0.1,0.001025234845973441,9.89669472914067,0.007949835982319639,0.102280036037037,0.0002202874502036891,9.894600336760215,0.1053996632397996,7.044596646786511e-05,273.5397172818014,1.168025536989621,2.825945689983622,0.09647155056021024,0.903458003469406,0.6,0.4700681901006941,0.06551182236181595
5080,0.2248614427917681,0.3011780708590916,0.1,0.001025007333882385,9.896711203939057,0.007949836145226524,0.10226378875062,0.0002202525993985249,9.894600334594093,0.1053996654059215,7.04302637283549e-05,273.6014523850525,1.167842503683872,2.826139051627229,0.09646559675974269,0.9034639729726396,0.6,0.4700713198110071,0.06551225873985561
5090,0.2248629173726156,0.3011800408658696,0.1,0.001024781761704036,9.896727535130591,0.00794983630707392,0.1022476831311421,0.0002202180350101633,9.89460033244753,0.1053996675524848,7.041469879299986e-05,273.6627601472532,1.16766080206466,2.826330986308319,0.09645968963648768,0.9034698956608591,0.6,0.4700744228114268,0.0655126913831194
5100,0.2248643803199516,0.3011819960866959,0.1,0.001024557934261341,9.896743720264459,0.007949836468475573,0.1022317218246023,0.0002201837577221535,9.894600330314745,0.1053996696852693,7.039927377282359e-05,273.7236434816272,1.167480376590051,2.826521544077771,0.09645382634619007,0.903475774376205,0.6,0.470077499323201,0.06551312031539244
5110,0.224865832180198,0.3011839375313052,0.1,0.001024335629820017,9.896759756858563,0.007949836630117071,0.1022159075348514,0.0002201497679918651,9.894600328189229,0.1053996718107846,7.038399078448429e-05,273.7841052723256,1.167301165851301,2.826710780434399,0.09644800368335869,0.9034816123220477,0.6,0.4700805496286922,0.06551354556825242
5120,0.2248672735672274,0.301185866324648,0.1,0.001024114600088561,9.896775642399506,0.007949836792755845,0.1022002430235918,0.000220116066050488,9.894600326063744,0.1053996739362706,7.036885195027481e-05,273.8441483744276,1.167123102572856,2.826898756324956,0.09644221808126645,0.9034874130629879,0.6,0.4700835740713769,0.0655139671810696
5130,0.224868705162363,0.3011877837068903,0.1,0.00102389457021824,9.8967913743426,0.007949836957221165,0.1021847311103779,0.0002200826519030328,9.894600323930316,0.1053996760696973,7.035385939812263e-05,273.90377561394,1.166946113612353,2.827085538144135,0.09643646561195025,0.9034931805248559,0.6,0.4700865730558458,0.06551438520100676
5140,0.2248701277143784,0.3011896910334139,0.1,0.0010236752388031,9.896806950111865,0.007949837124414142,0.1021693746726159,0.0002200495253283304,9.894600321780249,0.1053996782197648,7.033901526158989e-05,273.9629897877975,1.166770119960619,2.827271197734565,0.09643074198621107,0.9034989189947127,0.6,0.4700895470478043,0.06551479968301928
5150,0.2248715420394981,0.3011915897748164,0.1,0.001023456277879959,9.896822367100025,0.007949837295307733,0.1021541766455637,0.0002200166858790323,9.894600319604111,0.1053996803959033,7.03243216798733e-05,274.0217936638624,1.16659503674167,2.827455812386814,0.09642504255361387,0.9035046331208486,0.6,0.4700924965740716,0.06551521068985504
5160,0.2248729419693882,0.3011934661861623,0.1,0.001023240702008055,9.896837699485785,0.007949837459342348,0.1021390598358596,0.0002199840712381955,9.894600317489026,0.1053996825109891,7.030971432423914e-05,274.0801910434572,1.166421734439487,2.82763863368263,0.09641941212398245,0.9035102781578408,0.6,0.4700954244104041,0.06551561874893477
5170,0.2248743293266924,0.3011953238631217,0.1,0.001023027713744129,9.896852935105871,0.007949837619068749,0.1021240372042606,0.0002199516881242757,9.894600315412079,0.1053996845879356,7.029520356024793e-05,274.1381845049874,1.166249997651849,2.827819852526454,0.09641383916725114,0.9035158656253737,0.6,0.470098330935469,0.06551602388212822
5180,0.2248757066020969,0.3011971678222394,0.1,0.001022816202156507,9.896868055223484,0.007949837778097832,0.1021091285985406,0.000219919548279475,9.894600313341343,0.1053996866586712,7.028080542038547e-05,274.1957765072946,1.166079523245844,2.827999736056997,0.09640830754901868,0.9035214116417938,0.6,0.4701012164027197,0.06551642608018701
5190,0.224877074119144,0.3011989983373691,0.1,0.001022606097328134,9.896883065411895,0.007949837936435217,0.1020943285153622,0.0002198876436866552,9.894600311274987,0.105399688725028,7.026651487906523e-05,274.2529698168366,1.16591030680898,2.82817829348941,0.09640281656075603,0.9035269169206576,0.6,0.4701040818199865,0.06551682548642855
5200,0.2248784322193561,0.301200815690033,0.1,0.001022397326419193,9.896897971751955,0.007949838094076959,0.1020796309467229,0.0002198559656700633,9.894600309211128,0.1053996907888856,7.025232645001591e-05,274.3097671784528,1.165742344805066,2.828355533656129,0.09639736548220147,0.903532382187715,0.6,0.4701069282715622,0.06551722225516785
5210,0.2248797812622357,0.3012026201694226,0.1,0.001022189813667108,9.896912780832109,0.007949838251009547,0.1020650293799554,0.0002198245048953314,9.894600307147844,0.1053996928521714,7.023823418628149e-05,274.3661713153638,1.165575634574215,2.828531465006868,0.0963919535813606,0.9035378081809101,0.6,0.4701097569182013,0.06551761655171753
5220,0.2248811216252649,0.3012044120723976,0.1,0.00102198348038654,9.896927499748385,0.007949838407209909,0.1020505167977269,0.0002197932513694767,9.894600305083154,0.1053996949168603,7.022423168022122e-05,274.4221849291721,1.165410174332838,2.828706095608627,0.09638658011450627,0.9035431956503799,0.6,0.4701125689971207,0.06551800855238786
