Time,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,p_473S_Akt,p_mTOR
0,0,0.3,10,0,0,0,0,10,0,0,0,5,0,1,0,0,0
10,0.000102555818188437,0.3,8.155394396414197,1.834588956078577,0.00351678770789449,0.01001664750740244,0.0001643485187071409,9.967240558434904,0.03275944156510337,0.0001515070142780717,0.02113877046136237,4.989357783836323,0.00013596918971759,0.999674749052017,0.0001737439336982157,0.0001006117795093884,1.300793441028072e-05
20,0.0003486933822364916,0.3,6.424115079787548,3.550999345620035,0.007602071575349562,0.02488557459279639,0.0003879858309679742,9.914166616700745,0.0858333832992573,0.000598101035072533,0.03389934194124126,4.973350192582666,0.0002984467274622658,0.9989221997337608,0.000479699231160275,0.0004711798177062916,6.331741888911014e-05
30,0.0007491771750345088,0.3,4.813574054352971,5.140600667202703,0.01153831648643906,0.04582527844456435,0.0006338360213309573,9.861872914521184,0.1381270854788132,0.001230906116270698,0.05386585158567719,4.95061617793943,0.0006274397772975074,0.9977027321824877,0.00106636170123524,0.001143722836673493,0.0001555314026104729
40,0.001397292627191655,0.3,3.324174553935984,6.600950285291719,0.0152344862390231,0.07487516077580578,0.000901509267211502,9.812978013929142,0.1870219860708578,0.001983530904336583,0.08911526203839708,4.918581264184114,0.001365532599143925,0.9957234668261848,0.002293002269472412,0.00222824413634905,0.0003042217987024787
50,0.002632536029884259,0.3,1.974349316384678,7.910576941513759,0.01863650338448013,0.1150737421116096,0.001197407255680172,9.768101710771981,0.2318982892280201,0.002831568788387903,0.1649586317587963,4.872293510242022,0.003357322697841161,0.9919219823071567,0.005246448904449304,0.00415648021486425,0.0005670822196141357
60,0.005831062077037641,0.3,0.8651275890001091,8.966196225696081,0.02153825788524062,0.1686761853145411,0.001521339926046493,9.728998914745306,0.2710010852546883,0.003764190943622467,0.386476746704718,4.801291610110993,0.01047422269223772,0.9819633580438735,0.01427245101249806,0.008597637217888253,0.001166083157015566
70,0.01631669681253056,0.3,0.2957218029818731,9.479679706975915,0.02328077592544097,0.2245984900542241,0.001811976439124801,9.702339756254412,0.29766024374558,0.004683455915499605,1.051242301883848,4.688337049935675,0.03462203044915386,0.9493695468781539,0.04594699720634057,0.02247005206481092,0.003027042065679456
80,0.03878436357455595,0.3,0.1459952091205361,9.586988348063802,0.02388062566274789,0.2670164428258739,0.00200574588686931,9.691542626704047,0.3084573732959469,0.005320882884896102,2.071271295472445,4.539192053495487,0.07277116655078866,0.8809854087591619,0.1136937083559363,0.05783847078232457,0.007847744915638208
90,0.06658691114094406,0.3,0.09456133764619559,9.609501728311862,0.0240899641586047,0.2959369340509527,0.002125335875379626,9.687899857618966,0.3121001423810301,0.005554307937951208,3.18396597785207,4.385879726245317,0.113511973309333,0.7974539694812957,0.1969917225807475,0.1107955884579131,0.01517781247183892
100,0.09306196594283846,0.3,0.06920410608192776,9.616849665259696,0.02418476755601302,0.3139462286677814,0.002190413312160629,9.686394850832661,0.3136051491673376,0.005466054959825948,4.348623802994542,4.247759442790596,0.15444488809415,0.7183409728649572,0.276192972175211,0.1672332787791814,0.02305209915107444
110,0.1157607315076039,0.3,0.05417879802013593,9.621864925056755,0.02423646797828707,0.3239562769323561,0.002217020874628539,9.685620373585808,0.3143796264141863,0.0051897037337827,5.557149752996313,4.129348486370174,0.1951287028175575,0.6506504869949574,0.3441598092712541,0.2183630951499647,0.03021169097205427
120,0.1345653834056105,0.3,0.04429864330146335,9.627209422317469,0.02426758452925673,0.3284919343902298,0.002218543046233424,9.685167738174599,0.3148322618253953,0.004832393098275104,6.801043911372552,4.028478610466522,0.2354093496367939,0.5945984375400647,0.4005691693616548,0.2616230594435736,0.03627747154402088
130,0.1501146903636689,0.3,0.03735409431513376,9.633171267364263,0.02428748623726523,0.3294746383298657,0.002204867647613343,9.684883584620826,0.3151164153791672,0.004459760906022633,8.071833585884741,3.941377147541895,0.275182847004844,0.5482395005244466,0.4473007385695262,0.2975018826449079,0.04130933970432633
